KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18D102222,18D102222,18C102992,17K100864,18C100625,18C100625,18C102992,18D101168,18D101168,18D101168,17K100864,18C102992,18C102992,18D102222,18D102222,18C102992,18D101236,18C102992,17K100864,18D103367,18D103367
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi g,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Wiper Position volt,Temp ¡C,Vertical Position m,Battery V,Cable Pwr V
8/20/18,01:20:00,0,FCR,1.99,8.04,37.2,0.918,15.38,5.11,36.3,110,110,8.9,1.3,0.02,36.4,0.1,0.16,24,1.179,26.126,0.918,5.67,0
8/20/18,01:30:00,0,FCR,2.04,8.24,37.2,0.92,15.29,5.08,36.3,110,110,8.9,1.303,0.02,36.4,0.21,0.26,24,1.179,26.125,0.92,5.68,0
8/20/18,01:40:00,0,FCR,2.05,8.3,37.2,0.924,15.38,5.11,36.3,109.8,109.8,8.89,1.308,0.02,36.4,0.13,0.19,24,1.179,26.133,0.923,5.67,0
8/20/18,01:50:00,0,FCR,1.89,7.67,37.2,0.924,15.37,5.1,36.3,109.8,109.8,8.88,1.308,0.02,36.4,0.1,0.15,24,1.179,26.127,0.924,5.68,0
8/20/18,02:00:00,0,FCR,1.9,7.71,37.2,0.923,15.39,5.11,36.3,109.7,109.7,8.88,1.307,0.02,36.4,0.12,0.17,24,1.179,26.125,0.923,5.68,0
8/20/18,02:10:00,0,FCR,1.87,7.56,37.2,0.924,15.42,5.12,36.3,109.6,109.6,8.87,1.309,0.02,36.4,0.14,0.19,24,1.179,26.125,0.924,5.67,0
8/20/18,02:20:00,0,FCR,1.96,7.92,37.2,0.924,15.41,5.12,36.3,109.3,109.3,8.85,1.309,0.02,36.4,0.13,0.18,24,1.181,26.103,0.924,5.68,0
8/20/18,02:30:00,0,FCR,2.22,8.97,37.2,0.924,15.42,5.12,36.3,109.3,109.3,8.86,1.308,0.02,36.4,0.16,0.21,24,1.181,26.104,0.923,5.67,0
8/20/18,02:40:00,0,FCR,1.9,7.71,37.2,0.924,15.39,5.11,36.3,109.3,109.3,8.85,1.309,0.02,36.4,0.07,0.12,24,1.181,26.108,0.924,5.68,0
8/20/18,02:50:00,0,FCR,1.9,7.69,37.2,0.926,15.4,5.12,36.4,109.1,109.1,8.84,1.311,0.02,36.4,0.15,0.21,24,1.181,26.091,0.925,5.68,0
8/20/18,03:00:00,0,FCR,1.84,7.47,37.2,0.926,15.44,5.13,36.4,108.5,108.5,8.79,1.312,0.02,36.5,0.09,0.14,24,1.181,26.069,0.926,5.68,0
8/20/18,03:10:00,0,FCR,1.92,7.77,37.2,0.925,15.43,5.12,36.4,108.1,108.1,8.76,1.31,0.02,36.5,0.06,0.12,24,1.181,26.068,0.925,5.68,0
8/20/18,03:20:00,0,FCR,2.02,8.16,37.2,0.926,15.4,5.12,36.3,108.1,108.1,8.76,1.311,0.02,36.4,0.13,0.19,24,1.179,26.057,0.926,5.67,0
8/20/18,03:30:00,0,FCR,2.02,8.16,37.2,0.926,15.45,5.13,36.3,108,108,8.76,1.311,0.02,36.4,0.16,0.21,24,1.179,26.048,0.926,5.68,0
8/20/18,03:40:00,0,FCR,2.04,8.26,37.2,0.925,15.42,5.12,36.4,107.9,107.9,8.75,1.309,0.02,36.4,0.16,0.21,24,1.179,26.047,0.925,5.68,0
8/20/18,03:50:00,0,FCR,2.01,8.12,37.1,0.923,15.4,5.12,36.3,108.3,108.3,8.78,1.307,0.02,36.4,0.12,0.17,24,1.179,26.035,0.923,5.67,0
8/20/18,04:00:00,0,FCR,1.93,7.81,37.1,0.923,15.42,5.12,36.3,107.4,107.4,8.71,1.306,0.02,36.4,0.15,0.21,24,1.179,26.021,0.922,5.68,0
8/20/18,04:10:00,0,FCR,2.12,8.56,37.1,0.922,15.18,5.04,36.3,107.7,107.7,8.74,1.305,0.02,36.4,0.15,0.2,24,1.179,26.008,0.922,5.67,0
8/20/18,04:20:00,0,FCR,1.83,7.42,37.1,0.923,15.46,5.13,36.3,107.1,107.1,8.69,1.306,0.02,36.4,0.14,0.2,24,1.18,25.998,0.922,5.67,0
8/20/18,04:30:00,0,FCR,2,8.08,37.1,0.923,15.44,5.13,36.4,106.9,106.9,8.67,1.308,0.02,36.4,0.13,0.18,24,1.18,25.984,0.923,5.68,0
8/20/18,04:40:00,0,FCR,2.24,9.05,37.1,0.925,15.39,5.11,36.3,106.7,106.7,8.66,1.31,0.02,36.4,0.12,0.18,24,1.18,25.974,0.925,5.67,0
8/20/18,04:50:00,0,FCR,2.03,8.21,37.1,0.926,15.51,5.15,36.3,106.9,106.9,8.68,1.312,0.02,36.4,0.13,0.18,24,1.18,25.968,0.926,5.68,0
8/20/18,05:00:00,0,FCR,1.94,7.87,37.1,0.926,15.47,5.14,36.3,106.2,106.2,8.63,1.311,0.02,36.4,0.12,0.17,24,1.18,25.938,0.926,5.67,0
8/20/18,05:10:00,0,FCR,2.02,8.18,37.1,0.927,15.46,5.13,36.3,105.9,105.9,8.6,1.312,0.02,36.4,0.16,0.21,24,1.18,25.934,0.926,5.67,0
8/20/18,05:20:00,0,FCR,2.11,8.52,37.1,0.928,15.48,5.14,36.4,106.2,106.2,8.63,1.314,0.02,36.4,0.17,0.22,24,1.18,25.928,0.928,5.68,0
8/20/18,05:30:00,0,FCR,1.87,7.59,37.1,0.929,15.49,5.14,36.4,105.8,105.8,8.6,1.315,0.02,36.4,0.11,0.16,24,1.18,25.925,0.929,5.67,0
8/20/18,05:40:00,0,FCR,2.06,8.34,37.1,0.93,15.5,5.15,36.4,106.2,106.2,8.63,1.316,0.02,36.4,0.15,0.2,24,1.18,25.92,0.929,5.68,0
8/20/18,05:50:00,0,FCR,2.18,8.83,37.1,0.931,15.49,5.14,36.4,105.8,105.8,8.6,1.319,0.02,36.5,0.14,0.2,24,1.18,25.92,0.931,5.67,0
8/20/18,06:00:00,0,FCR,1.83,7.43,37.1,0.931,15.47,5.14,36.4,105.8,105.8,8.6,1.319,0.02,36.5,0.07,0.12,24,1.18,25.909,0.931,5.68,0
8/20/18,06:10:00,0,FCR,1.91,7.75,37.1,0.931,15.51,5.15,36.4,104.9,104.9,8.53,1.319,0.02,36.5,0.11,0.16,24,1.18,25.893,0.931,5.68,0
8/20/18,06:20:00,0,FCR,1.83,7.41,37.1,0.933,15.47,5.14,36.4,104.7,104.7,8.52,1.321,0.02,36.5,0.13,0.18,24,1.179,25.872,0.933,5.67,0
8/20/18,06:30:00,0,FCR,1.94,7.85,37.1,0.935,15.56,5.17,36.4,103.7,103.7,8.43,1.323,0.02,36.5,0.18,0.24,24,1.179,25.869,0.934,5.68,0
8/20/18,06:40:00,0,FCR,2.36,9.55,37.1,0.936,15.5,5.15,36.4,103.6,103.6,8.43,1.326,0.02,36.5,0.19,0.24,24,1.179,25.855,0.936,5.67,0
8/20/18,06:50:00,0,FCR,2.05,8.3,37.1,0.94,15.55,5.16,36.5,104.7,104.7,8.52,1.331,0.02,36.5,0.13,0.19,24,1.179,25.845,0.94,5.67,0
8/20/18,07:00:00,0,FCR,2.14,8.67,37,0.942,15.49,5.14,36.4,104.7,104.7,8.52,1.334,0.02,36.4,0.11,0.16,24,1.179,25.826,0.942,5.68,0
8/20/18,07:10:00,0,FCR,2.16,8.74,37.1,0.943,15.44,5.13,36.4,104.5,104.5,8.5,1.335,0.02,36.5,0.1,0.15,24,1.179,25.82,0.942,5.67,0
8/20/18,07:20:00,0,FCR,2.46,9.94,37.1,0.941,15.49,5.14,36.4,104.4,104.4,8.5,1.333,0.02,36.5,0.13,0.19,24,1.178,25.821,0.941,5.68,0
8/20/18,07:30:00,0,FCR,2.11,8.54,37,0.941,15.47,5.14,36.4,104.8,104.8,8.53,1.333,0.02,36.4,0.13,0.19,24,1.178,25.825,0.941,5.67,0
8/20/18,07:40:00,0,FCR,2.07,8.39,37,0.943,15.5,5.15,36.4,104.6,104.6,8.52,1.335,0.02,36.5,0.11,0.16,24,1.178,25.812,0.943,5.67,0
8/20/18,07:50:00,0,FCR,2.63,10.64,37,0.945,15.51,5.15,36.4,104.4,104.4,8.5,1.338,0.02,36.5,0.13,0.19,24,1.178,25.798,0.945,5.68,0
8/20/18,08:00:00,0,FCR,2.12,8.57,37,0.947,15.51,5.15,36.4,104.3,104.3,8.5,1.341,0.02,36.5,0.13,0.18,24,1.178,25.782,0.947,5.67,0
8/20/18,08:10:00,0,FCR,1.99,8.06,37,0.949,15.51,5.15,36.4,104.3,104.3,8.49,1.344,0.02,36.4,0.11,0.17,24,1.178,25.786,0.949,5.67,0
8/20/18,08:20:00,0,FCR,1.96,7.95,37,0.95,15.45,5.13,36.4,104.4,104.4,8.5,1.346,0.02,36.4,0.14,0.2,24,1.178,25.794,0.95,5.66,0
8/20/18,08:30:00,0,FCR,1.74,7.07,37,0.95,15.51,5.15,36.4,104.2,104.2,8.49,1.346,0.02,36.4,0.13,0.18,24,1.178,25.786,0.95,5.67,0
8/20/18,08:40:00,0,FCR,1.69,6.86,37,0.951,15.5,5.15,36.4,104.8,104.8,8.53,1.347,0.02,36.4,0.06,0.12,24,1.178,25.79,0.951,5.68,0
8/20/18,08:50:00,0,FCR,1.86,7.52,37,0.952,15.41,5.12,36.4,104.5,104.5,8.51,1.348,0.02,36.4,0.16,0.22,24,1.178,25.784,0.951,5.67,0
8/20/18,09:00:00,0,FCR,2.18,8.81,37,0.953,15.49,5.14,36.4,104.7,104.7,8.53,1.349,0.02,36.4,0.15,0.2,24,1.178,25.792,0.952,5.68,0
8/20/18,09:10:00,0,FCR,1.7,6.91,37,0.952,15.53,5.16,36.4,105.5,105.5,8.59,1.348,0.02,36.4,0.12,0.17,24,1.178,25.793,0.952,5.67,0
8/20/18,09:20:00,0,FCR,1.86,7.53,37,0.952,15.42,5.12,36.4,105.3,105.3,8.58,1.348,0.02,36.4,0.07,0.12,24,1.179,25.798,0.952,5.67,0
8/20/18,09:30:00,0,FCR,1.56,6.35,37,0.951,15.53,5.16,36.4,105.2,105.2,8.56,1.347,0.02,36.4,0.08,0.13,24,1.179,25.805,0.951,5.68,0
8/20/18,09:40:00,0,FCR,2.01,8.15,37,0.951,15.46,5.13,36.4,105.4,105.4,8.58,1.346,0.02,36.5,0.1,0.15,24,1.179,25.809,0.95,5.67,0
8/20/18,09:50:00,0,FCR,2.03,8.23,37,0.951,15.57,5.17,36.4,106.4,106.4,8.66,1.347,0.02,36.4,0.09,0.14,24,1.179,25.815,0.951,5.68,0
8/20/18,10:00:00,0,FCR,2.08,8.41,37,0.951,15.48,5.14,36.4,106.7,106.7,8.69,1.346,0.02,36.5,0.08,0.13,24,1.179,25.82,0.951,5.66,0
8/20/18,10:10:00,0,FCR,1.76,7.15,37,0.95,15.48,5.14,36.4,106.5,106.5,8.67,1.345,0.02,36.5,0.11,0.16,24,1.179,25.818,0.949,5.67,0
8/20/18,10:20:00,0,FCR,1.61,6.56,37,0.949,15.46,5.13,36.4,107,107,8.71,1.344,0.02,36.5,0.1,0.15,24,1.178,25.839,0.949,5.68,0
8/20/18,10:30:00,0,FCR,1.76,7.12,37.1,0.948,15.33,5.09,36.4,107.3,107.3,8.73,1.343,0.02,36.5,0.13,0.18,24,1.178,25.897,0.948,5.67,0
8/20/18,10:40:00,0,FCR,1.56,6.35,37.1,0.949,15.42,5.12,36.4,108,108,8.77,1.343,0.02,36.5,0.08,0.14,24,1.178,25.93,0.949,5.68,0
8/20/18,10:50:00,0,FCR,1.69,6.87,37.2,0.949,15.35,5.1,36.4,108.5,108.5,8.81,1.343,0.02,36.5,0.1,0.16,24,1.178,25.95,0.948,5.67,0
8/20/18,11:00:00,0,FCR,1.68,6.83,37.2,0.948,15.37,5.1,36.4,108.8,108.8,8.83,1.343,0.02,36.5,0.09,0.14,24,1.178,25.961,0.948,5.67,0
8/20/18,11:10:00,0,FCR,1.63,6.63,37.2,0.947,15.35,5.1,36.4,108.9,108.9,8.85,1.341,0.02,36.5,0.12,0.17,24,1.178,25.966,0.947,5.68,0
8/20/18,11:20:00,0,FCR,1.95,7.88,37.1,0.946,15.41,5.12,36.4,108.9,108.9,8.85,1.34,0.02,36.5,0.21,0.27,24,1.178,25.95,0.946,5.67,0
8/20/18,11:30:00,0,FCR,1.65,6.71,37.2,0.944,15.47,5.14,36.4,108.6,108.6,8.81,1.337,0.02,36.5,0.09,0.15,24,1.178,25.955,0.944,5.67,0
8/20/18,11:40:00,0,FCR,1.88,7.61,37.2,0.944,15.41,5.12,36.4,108.1,108.1,8.78,1.337,0.02,36.5,0.1,0.16,24,1.178,25.973,0.944,5.67,0
8/20/18,11:50:00,0,FCR,1.86,7.53,37.2,0.944,15.4,5.12,36.4,109.9,109.9,8.92,1.336,0.02,36.5,0.16,0.21,24,1.178,25.978,0.944,5.67,0
8/20/18,12:00:00,0,FCR,2.22,8.96,37.2,0.944,15.33,5.09,36.4,109.3,109.3,8.88,1.336,0.02,36.5,0.13,0.18,24,1.178,25.963,0.943,5.68,0
8/20/18,12:10:00,0,FCR,1.81,7.35,37.2,0.944,15.3,5.08,36.4,108.7,108.7,8.82,1.336,0.02,36.5,0.13,0.18,24,1.178,25.982,0.944,5.67,0
8/20/18,12:20:00,0,FCR,2.05,8.31,37.2,0.943,15.33,5.09,36.5,109.5,109.5,8.89,1.335,0.02,36.5,0.16,0.21,24,1.181,25.996,0.943,5.67,0
8/20/18,12:30:00,0,FCR,1.92,7.77,37.2,0.942,15.36,5.1,36.5,109.8,109.8,8.91,1.333,0.02,36.5,0.13,0.19,24,1.181,25.998,0.941,5.67,0
8/20/18,12:40:00,0,FCR,1.8,7.29,37.1,0.941,15.5,5.15,36.4,109,109,8.86,1.333,0.02,36.5,0.06,0.11,24,1.181,25.929,0.941,5.67,0
8/20/18,12:50:00,0,FCR,2.14,8.66,37.2,0.941,15.46,5.13,36.5,108.7,108.7,8.83,1.332,0.02,36.5,0.1,0.15,24,1.181,25.924,0.941,5.68,0
8/20/18,13:00:00,0,FCR,2.24,9.08,37.2,0.941,15.49,5.14,36.5,108.7,108.7,8.83,1.332,0.02,36.5,0.16,0.21,24,1.181,25.92,0.941,5.67,0
8/20/18,13:10:00,0,FCR,1.93,7.8,37.1,0.942,15.51,5.15,36.4,108.8,108.8,8.84,1.334,0.02,36.5,0.14,0.2,24,1.181,25.917,0.942,5.67,0
8/20/18,13:20:00,0,FCR,2.27,9.2,37.1,0.943,15.57,5.17,36.4,108,108,8.78,1.335,0.02,36.5,0.17,0.22,24,1.179,25.88,0.943,5.66,0
8/20/18,13:30:00,0,FCR,2.04,8.26,37,0.942,15.67,5.2,36.4,107.7,107.7,8.76,1.334,0.02,36.4,0.11,0.16,24,1.179,25.878,0.942,5.67,0
8/20/18,13:40:00,0,FCR,2.08,8.42,37.1,0.942,15.62,5.19,36.4,107.9,107.9,8.77,1.334,0.02,36.5,0.14,0.19,24,1.179,25.887,0.942,5.68,0
8/20/18,13:50:00,0,FCR,2.23,9.02,37.1,0.942,15.69,5.21,36.4,109.1,109.1,8.87,1.335,0.02,36.5,0.14,0.19,24,1.179,25.893,0.942,5.67,0
8/20/18,14:00:00,0,FCR,2.14,8.66,37.1,0.943,15.66,5.2,36.4,109.7,109.7,8.92,1.335,0.02,36.5,0.17,0.22,24,1.179,25.912,0.943,5.67,0
8/20/18,14:10:00,0,FCR,2.42,9.8,37.1,0.941,15.74,5.23,36.4,109,109,8.86,1.332,0.02,36.5,0.19,0.25,24,1.179,25.904,0.941,5.66,0
8/20/18,14:20:00,0,FCR,2,8.08,37.2,0.942,15.59,5.18,36.5,110.3,110.3,8.96,1.334,0.02,36.5,0.11,0.16,24,1.181,25.925,0.942,5.66,0
8/20/18,14:30:00,0,FCR,2.26,9.12,37.2,0.943,15.58,5.18,36.5,110.2,110.2,8.95,1.335,0.02,36.5,0.16,0.22,24,1.181,25.918,0.942,5.68,0
8/20/18,14:40:00,0,FCR,2.08,8.41,37.2,0.943,15.65,5.2,36.5,110.2,110.2,8.95,1.335,0.02,36.5,0.19,0.24,24,1.181,25.913,0.943,5.66,0
8/20/18,14:50:00,0,FCR,2.31,9.36,37.2,0.943,15.54,5.16,36.5,110.2,110.2,8.96,1.335,0.02,36.5,0.19,0.25,24,1.181,25.907,0.943,5.67,0
8/20/18,15:00:00,0,FCR,2.1,8.49,37.2,0.941,15.63,5.19,36.5,110.2,110.2,8.96,1.333,0.02,36.5,0.15,0.2,24,1.181,25.905,0.941,5.66,0
8/20/18,15:10:00,0,FCR,2.41,9.73,37.2,0.94,15.6,5.18,36.5,110.3,110.3,8.97,1.331,0.02,36.5,0.12,0.17,24,1.181,25.906,0.94,5.67,0
8/20/18,15:20:00,0,FCR,2.14,8.68,37.2,0.939,15.62,5.19,36.5,110.2,110.2,8.96,1.33,0.02,36.5,0.14,0.2,24,1.18,25.907,0.939,5.67,0
8/27/18,15:53:25,0,Default,2.81,11.34,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.27,0.32,24,1.189,24.708,0.821,5.8,12.5
8/27/18,15:53:26,0,Default,2.79,11.27,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.28,0.33,24,1.189,24.708,0.821,5.8,12.5
8/27/18,15:53:27,0,Default,2.75,11.11,37.1,0.821,16.74,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.29,0.34,24,1.189,24.707,0.821,5.8,12.5
8/27/18,15:53:28,0,Default,2.69,10.86,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.28,0.34,24,1.189,24.707,0.821,5.8,12.5
8/27/18,15:53:29,0,Default,2.62,10.58,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.3,0.27,0.33,24,1.189,24.707,0.821,5.8,12.5
8/27/18,15:53:30,0,Default,2.56,10.32,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.3,0.27,0.32,24,1.189,24.707,0.821,5.8,12.5
8/27/18,15:53:31,0,Default,2.49,10.04,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.3,0.27,0.32,24,1.189,24.706,0.821,5.8,12.5
8/27/18,15:53:32,0,Default,2.42,9.8,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.25,0.31,24,1.189,24.706,0.821,5.8,12.5
8/27/18,15:53:33,0,Default,2.38,9.64,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.25,0.31,24,1.189,24.706,0.82,5.81,12.5
8/27/18,15:53:34,0,Default,2.34,9.48,37.1,0.821,16.74,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.3,0.26,0.31,24,1.189,24.705,0.821,5.81,12.5
8/27/18,15:53:35,0,Default,2.33,9.41,37.1,0.821,16.75,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.3,0.25,0.3,24,1.189,24.705,0.82,5.81,12.5
8/27/18,15:53:36,0,Default,2.32,9.4,37.1,0.821,16.74,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.24,0.3,24,1.189,24.705,0.82,5.81,12.5
8/27/18,15:53:37,0,Default,2.34,9.44,37.1,0.821,16.74,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.3,0.23,0.28,24,1.189,24.704,0.82,5.81,12.5
8/27/18,15:53:38,0,Default,2.37,9.56,37.1,0.821,16.74,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.22,0.27,24,1.189,24.704,0.82,5.81,12.5
8/27/18,15:53:39,0,Default,2.4,9.7,37.1,0.821,16.73,5.56,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.21,0.26,24,1.189,24.704,0.82,5.81,12.5
8/27/18,15:53:41,0,Default,2.44,9.87,37.1,0.821,16.72,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.19,0.25,24,1.189,24.704,0.82,5.81,12.5
8/27/18,15:53:42,0,Default,2.48,10.03,37.1,0.821,16.72,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.18,0.24,24,1.189,24.703,0.82,5.81,12.5
8/27/18,15:53:43,0,Default,2.51,10.14,37.1,0.821,16.72,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.18,0.24,24,1.189,24.703,0.82,5.81,12.5
8/27/18,15:53:44,0,Default,2.52,10.17,37.1,0.821,16.72,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.17,0.23,24,1.189,24.703,0.82,5.8,12.5
8/27/18,15:53:45,0,Default,2.52,10.19,37.1,0.821,16.71,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.16,0.22,24,1.189,24.702,0.82,5.8,12.5
8/27/18,15:53:46,0,Default,2.52,10.16,37.1,0.821,16.71,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.15,0.21,24,1.189,24.702,0.82,5.8,12.5
8/27/18,15:53:47,0,Default,2.49,10.07,37.1,0.821,16.71,5.55,37.4,122.7,122.7,10.2,1.163,0.02,37.4,0.15,0.2,24,1.189,24.702,0.82,5.8,12.5
8/27/18,15:53:48,0,Default,2.46,9.94,37.1,0.821,16.7,5.55,37.4,122.7,122.7,10.2,1.162,0.02,37.4,0.15,0.21,24,1.189,24.702,0.82,5.8,12.5
8/27/18,15:53:49,0,Default,2.42,9.79,37.1,0.821,16.7,5.55,37.4,122.7,122.7,10.2,1.162,0.02,37.4,0.14,0.19,24,1.189,24.701,0.82,5.8,12.5
8/27/18,15:53:50,0,Default,2.38,9.62,37.1,0.821,16.71,5.55,37.4,122.7,122.7,10.2,1.162,0.02,37.4,0.14,0.2,24,1.189,24.701,0.82,5.8,12.5
8/27/18,15:53:51,0,Default,2.33,9.43,37.1,0.821,16.71,5.55,37.4,122.7,122.7,10.2,1.162,0.02,37.4,0.15,0.21,24,1.189,24.701,0.82,5.8,12.5
8/27/18,15:53:52,0,Default,2.29,9.28,37.1,0.821,16.7,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.15,0.2,24,1.189,24.701,0.82,5.8,12.5
8/27/18,15:53:53,0,Default,2.26,9.13,37.1,0.821,16.7,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.14,0.2,24,1.189,24.7,0.82,5.8,12.5
8/27/18,15:53:54,0,Default,2.23,9.03,37.1,0.821,16.7,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.15,0.2,24,1.189,24.7,0.82,5.81,12.5
8/27/18,15:53:55,0,Default,2.21,8.95,37.1,0.821,16.7,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.16,0.21,24,1.189,24.7,0.82,5.81,12.5
8/27/18,15:53:56,0,Default,2.2,8.92,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.16,0.21,24,1.189,24.699,0.82,5.81,12.5
8/27/18,15:53:57,0,Default,2.2,8.91,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.15,0.21,24,1.189,24.699,0.82,5.81,12.5
8/27/18,15:53:58,0,Default,2.22,8.97,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.17,0.22,24,1.189,24.699,0.82,5.81,12.5
8/27/18,15:53:59,0,Default,2.23,9.03,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.18,0.23,24,1.189,24.699,0.82,5.81,12.5
8/27/18,15:54:00,0,Default,2.25,9.09,37.1,0.82,16.72,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.19,0.24,24,1.189,24.698,0.82,5.81,12.5
8/27/18,15:54:01,0,Default,2.27,9.18,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.18,0.24,24,1.189,24.698,0.82,5.81,12.5
8/27/18,15:54:02,0,Default,2.29,9.25,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.4,0.18,0.23,24,1.189,24.698,0.82,5.81,12.5
8/27/18,15:54:03,0,Default,2.3,9.29,37.1,0.82,16.71,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.3,0.17,0.22,24,1.189,24.698,0.82,5.81,12.5
8/27/18,15:54:04,0,Default,2.32,9.36,37.1,0.82,16.7,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.3,0.18,0.23,24,1.189,24.697,0.82,5.8,12.5
8/27/18,15:54:05,0,Default,2.32,9.39,37.1,0.82,16.7,5.55,37.4,122.8,122.8,10.2,1.162,0.02,37.3,0.19,0.24,24,1.189,24.697,0.82,5.8,12.5
8/27/18,15:54:38,0,FCR,2.3,9.3,37.1,0.819,17.02,5.65,37.4,122.9,122.9,10.21,1.161,0.02,37.3,0.14,0.19,24,1.189,24.692,0.819,5.81,12.5
8/27/18,16:00:00,0,FCR,2.33,9.42,37.1,0.815,16.95,5.63,37.4,123.5,123.5,10.27,1.154,0.02,37.3,0.18,0.23,24,1.189,24.655,0.814,5.8,12.5
8/27/18,16:10:00,0,FCR,2.11,8.53,37.1,0.811,16.97,5.64,37.4,123.7,123.7,10.28,1.149,0.02,37.4,0.21,0.27,24,1.189,24.672,0.811,5.81,12.5
8/27/18,16:20:00,0,FCR,2.5,10.11,37.1,0.81,17.09,5.68,37.4,124,124,10.31,1.147,0.02,37.3,0.23,0.28,24,1.189,24.624,0.81,5.81,12.5
8/27/18,16:50:08,0,FCR,2.04,8.28,36.4,0.817,17.2,5.71,36.7,124.8,124.8,10.38,1.157,0.02,36.6,0.17,0.22,24,1.179,24.626,0.817,5.81,12.4
8/27/18,17:00:00,0,FCR,2.15,8.7,37.1,0.812,17.26,5.74,37.4,125,125,10.4,1.15,0.02,37.4,0.15,0.21,24,1.18,24.592,0.812,5.81,12.4
8/27/18,17:10:00,0,FCR,2.09,8.47,37.1,0.813,17.35,5.77,37.4,125.1,125.1,10.42,1.151,0.02,37.4,0.22,0.28,24,1.175,24.567,0.813,5.81,12.4
8/27/18,17:20:08,0,FCR,2.44,9.84,36.4,0.813,17.33,5.76,36.7,125.9,125.9,10.48,1.151,0.02,36.7,0.18,0.24,24,1.181,24.596,0.812,5.81,12.4
8/27/18,17:30:04,0,FCR,2.11,8.54,35.4,0.811,17.66,5.87,35.7,125.5,125.5,10.44,1.149,0.02,35.7,0.2,0.25,23,1.189,24.622,0.811,5.81,12.4
8/27/18,17:40:04,0,FCR,2.6,10.49,35.5,0.808,17.53,5.82,35.7,126.3,126.3,10.5,1.145,0.02,35.7,0.17,0.22,23,1.172,24.66,0.808,5.81,12.4
8/27/18,17:50:00,0,FCR,2.3,9.29,37.2,0.806,17.22,5.72,37.5,125.7,125.7,10.45,1.142,0.02,37.4,0.16,0.22,24,1.178,24.659,0.806,5.81,12.4
8/27/18,19:00:00,0,FCR,2.38,9.64,37.3,0.818,17.11,5.68,37.4,125.7,125.7,10.43,1.159,0.02,37.4,0.13,0.18,24,1.179,24.808,0.818,5.81,12.1
8/27/18,19:10:00,0,FCR,3.19,12.88,37.4,0.82,16.87,5.6,37.4,126.2,126.2,10.45,1.161,0.02,37.4,0.25,0.3,24,1.179,24.892,0.819,5.81,12.1
8/27/18,19:20:00,0,FCR,3.38,13.63,37.4,0.817,16.69,5.55,37.4,125.4,125.4,10.37,1.157,0.02,37.4,0.21,0.26,24,1.179,24.953,0.816,5.81,12.1
