"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2020-12-05 13:40:00",6359,13.4584,7.191282
"2020-12-05 13:50:00",6360,13.46109,7.171641
"2020-12-05 14:00:00",6361,13.46307,7.184834
"2020-12-05 14:10:00",6362,13.4608,7.217382
"2020-12-05 14:20:00",6363,13.45702,7.182547
"2020-12-05 14:30:00",6364,13.46043,7.172149
"2020-12-05 14:40:00",6365,13.46139,7.190011
"2020-12-05 14:50:00",6366,13.46402,7.209987
"2020-12-05 15:00:00",6367,13.45601,7.217064
"2020-12-05 15:10:00",6368,13.4612,7.231813
"2020-12-05 15:20:00",6369,13.46251,7.221788
"2020-12-05 15:30:00",6370,13.46438,7.185945
"2020-12-05 15:40:00",6371,13.45907,7.177212
"2020-12-05 15:50:00",6372,13.46229,7.17699
"2020-12-05 16:00:00",6373,13.46261,7.266058
"2020-12-05 16:10:00",6374,13.46147,7.185945
"2020-12-05 16:20:00",6375,13.46113,7.23116
"2020-12-05 16:30:00",6376,13.45779,7.268003
"2020-12-05 16:40:00",6377,13.45974,7.195921
"2020-12-05 16:50:00",6378,13.46518,7.189535
"2020-12-05 17:00:00",6379,13.45977,7.202341
"2020-12-05 17:10:00",6380,13.45932,7.209495
"2020-12-05 17:20:00",6381,13.45413,7.187788
"2020-12-05 17:30:00",6382,13.46154,7.289808
"2020-12-05 17:40:00",6383,13.45772,7.208922
"2020-12-05 17:50:00",6384,13.46199,7.210353
"2020-12-05 18:00:00",6385,13.45851,7.245409
"2020-12-05 18:10:00",6386,13.46543,7.219943
"2020-12-05 18:20:00",6387,13.45357,7.231256
"2020-12-05 18:30:00",6388,13.45335,7.246508
"2020-12-05 18:40:00",6389,13.45563,7.200799
"2020-12-05 18:50:00",6390,13.46726,7.322804
"2020-12-05 19:00:00",6391,13.46441,7.275832
"2020-12-05 19:10:00",6392,13.46039,7.22664
"2020-12-05 19:20:00",6393,13.4512,7.201197
"2020-12-05 19:30:00",6394,13.4491,7.187676
"2020-12-05 19:40:00",6395,13.45887,7.224079
"2020-12-05 19:50:00",6396,13.45936,7.226179
"2020-12-05 20:00:00",6397,13.4612,7.217605
"2020-12-05 20:10:00",6398,13.4569,7.21234
"2020-12-05 20:20:00",6399,13.45283,7.210401
"2020-12-05 20:30:00",6400,13.45129,7.194586
"2020-12-05 20:40:00",6401,13.45557,7.195111
"2020-12-05 20:50:00",6402,13.46036,7.19106
"2020-12-05 21:00:00",6403,13.4605,7.196207
"2020-12-05 21:10:00",6404,13.45548,7.190536
"2020-12-05 21:20:00",6405,13.45247,7.189122
"2020-12-05 21:30:00",6406,13.45572,7.193951
"2020-12-05 21:40:00",6407,13.45775,7.192823
"2020-12-05 21:50:00",6408,13.45932,7.192013
"2020-12-05 22:00:00",6409,13.45523,7.193602
"2020-12-05 22:10:00",6410,13.45584,7.194189
"2020-12-05 22:20:00",6411,13.4542,7.195206
"2020-12-05 22:30:00",6412,13.45513,7.206903
"2020-12-05 22:40:00",6413,13.458,7.209113
"2020-12-05 22:50:00",6414,13.45725,7.212388
"2020-12-05 23:00:00",6415,13.4544,7.224111
"2020-12-05 23:10:00",6416,13.45335,7.220277
"2020-12-05 23:20:00",6417,13.45383,7.256416
"2020-12-05 23:30:00",6418,13.4544,7.261165
"2020-12-05 23:40:00",6419,13.45485,7.301094
"2020-12-05 23:50:00",6420,13.45245,7.317754
"2020-12-06 00:00:00",6421,13.45611,7.251907
