"Plot Title: mill l3 2015"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
375,07/11/17 09:30:00 AM,26.879,,,,,
376,07/11/17 09:45:00 AM,26.879,,,,,
377,07/11/17 10:00:00 AM,26.879,,,,,
378,07/11/17 10:15:00 AM,26.977,,,,,
379,07/11/17 10:30:00 AM,26.977,,,,,
380,07/11/17 10:45:00 AM,26.977,,,,,
381,07/11/17 11:00:00 AM,26.977,,,,,
382,07/11/17 11:15:00 AM,27.075,,,,,
383,07/11/17 11:30:00 AM,27.075,,,,,
384,07/11/17 11:45:00 AM,26.977,,,,,
385,07/11/17 12:00:00 PM,26.977,,,,,
386,07/11/17 12:15:00 PM,26.683,,,,,
387,07/11/17 12:30:00 PM,26.879,,,,,
388,07/11/17 12:45:00 PM,26.879,,,,,
389,07/11/17 01:00:00 PM,25.805,,,,,
390,07/11/17 01:15:00 PM,24.835,,,,,
391,07/11/17 01:30:00 PM,24.835,,,,,
392,07/11/17 01:45:00 PM,24.931,,,,,
393,07/11/17 02:00:00 PM,24.931,,,,,
394,07/11/17 02:15:00 PM,24.931,,,,,
395,07/11/17 02:30:00 PM,25.125,,,,,
396,07/11/17 02:45:00 PM,25.222,,,,,
397,07/11/17 03:00:00 PM,25.319,,,,,
398,07/11/17 03:15:00 PM,25.416,,,,,
399,07/11/17 03:30:00 PM,25.513,,,,,
400,07/11/17 03:45:00 PM,25.513,,,,,
401,07/11/17 04:00:00 PM,25.610,,,,,
402,07/11/17 04:15:00 PM,25.708,,,,,
403,07/11/17 04:30:00 PM,25.805,,,,,
404,07/11/17 04:45:00 PM,25.902,,,,,
405,07/11/17 05:00:00 PM,26.000,,,,,
406,07/11/17 05:15:00 PM,26.000,,,,,
407,07/11/17 05:30:00 PM,26.097,,,,,
408,07/11/17 05:45:00 PM,26.195,,,,,
409,07/11/17 06:00:00 PM,26.195,,,,,
410,07/11/17 06:15:00 PM,26.195,,,,,
411,07/11/17 06:30:00 PM,26.097,,,,,
412,07/11/17 06:45:00 PM,26.097,,,,,
413,07/11/17 07:00:00 PM,26.097,,,,,
414,07/11/17 07:15:00 PM,26.097,,,,,
415,07/11/17 07:30:00 PM,26.097,,,,,
416,07/11/17 07:45:00 PM,26.097,,,,,
417,07/11/17 08:00:00 PM,26.000,,,,,
418,07/11/17 08:15:00 PM,26.097,,,,,
419,07/11/17 08:30:00 PM,26.000,,,,,
420,07/11/17 08:45:00 PM,26.000,,,,,
421,07/11/17 09:00:00 PM,25.902,,,,,
422,07/11/17 09:15:00 PM,25.902,,,,,
423,07/11/17 09:30:00 PM,25.902,,,,,
424,07/11/17 09:45:00 PM,25.902,,,,,
425,07/11/17 10:00:00 PM,26.000,,,,,
426,07/11/17 10:15:00 PM,26.097,,,,,
427,07/11/17 10:30:00 PM,26.195,,,,,
428,07/11/17 10:45:00 PM,26.097,,,,,
429,07/11/17 11:00:00 PM,26.097,,,,,
430,07/11/17 11:15:00 PM,26.097,,,,,
431,07/11/17 11:30:00 PM,26.097,,,,,
432,07/11/17 11:45:00 PM,26.097,,,,,
433,07/12/17 12:00:00 AM,26.097,,,,,
434,07/12/17 12:15:00 AM,26.195,,,,,
435,07/12/17 12:30:00 AM,26.195,,,,,
436,07/12/17 12:45:00 AM,26.292,,,,,
437,07/12/17 01:00:00 AM,26.292,,,,,
438,07/12/17 01:15:00 AM,26.292,,,,,
439,07/12/17 01:30:00 AM,26.097,,,,,
440,07/12/17 01:45:00 AM,26.097,,,,,
441,07/12/17 02:00:00 AM,26.195,,,,,
442,07/12/17 02:15:00 AM,26.292,,,,,
443,07/12/17 02:30:00 AM,26.292,,,,,
444,07/12/17 02:45:00 AM,26.292,,,,,
445,07/12/17 03:00:00 AM,26.292,,,,,
446,07/12/17 03:15:00 AM,26.097,,,,,
447,07/12/17 03:30:00 AM,26.097,,,,,
448,07/12/17 03:45:00 AM,26.097,,,,,
449,07/12/17 04:00:00 AM,26.097,,,,,
450,07/12/17 04:15:00 AM,26.292,,,,,
451,07/12/17 04:30:00 AM,26.292,,,,,
452,07/12/17 04:45:00 AM,26.195,,,,,
453,07/12/17 05:00:00 AM,26.195,,,,,
454,07/12/17 05:15:00 AM,26.097,,,,,
455,07/12/17 05:30:00 AM,26.000,,,,,
456,07/12/17 05:45:00 AM,25.902,,,,,
457,07/12/17 06:00:00 AM,25.902,,,,,
458,07/12/17 06:15:00 AM,25.805,,,,,
459,07/12/17 06:30:00 AM,25.708,,,,,
460,07/12/17 06:45:00 AM,25.708,,,,,
461,07/12/17 07:00:00 AM,25.610,,,,,
462,07/12/17 07:15:00 AM,25.610,,,,,
463,07/12/17 07:30:00 AM,25.708,,,,,
464,07/12/17 07:45:00 AM,25.902,,,,,
465,07/12/17 08:00:00 AM,26.195,,,,,
466,07/12/17 08:15:00 AM,26.488,,,,,
467,07/12/17 08:30:00 AM,26.683,,,,,
468,07/12/17 08:45:00 AM,26.879,,,,,
469,07/12/17 09:00:00 AM,26.781,,,,,
470,07/12/17 09:15:00 AM,27.468,,,,,
471,07/12/17 09:30:00 AM,27.665,,,,,
472,07/12/17 09:45:00 AM,27.567,,,,,
473,07/12/17 10:00:00 AM,27.764,,,,,
474,07/12/17 10:15:00 AM,27.665,,,,,
475,07/12/17 10:30:00 AM,26.488,,,,,
476,07/12/17 10:45:00 AM,26.585,,,,,
477,07/12/17 11:00:00 AM,26.683,,,,,
478,07/12/17 11:15:00 AM,26.390,,,,,
479,07/12/17 11:30:00 AM,26.683,,,,,
480,07/12/17 11:45:00 AM,26.195,,,,,
481,07/12/17 12:00:00 PM,26.292,,,,,
482,07/12/17 12:15:00 PM,26.000,,,,,
483,07/12/17 12:30:00 PM,25.902,,,,,
484,07/12/17 12:45:00 PM,25.513,,,,,
485,07/12/17 01:00:00 PM,25.319,,,,,
486,07/12/17 01:15:00 PM,24.641,,,,,
487,07/12/17 01:30:00 PM,24.835,,,,,
488,07/12/17 01:45:00 PM,24.931,,,,,
489,07/12/17 02:00:00 PM,25.125,,,,,
490,07/12/17 02:15:00 PM,25.319,,,,,
491,07/12/17 02:30:00 PM,25.416,,,,,
492,07/12/17 02:45:00 PM,25.610,,,,,
493,07/12/17 03:00:00 PM,25.708,,,,,
494,07/12/17 03:15:00 PM,25.708,,,,,
495,07/12/17 03:30:00 PM,25.805,,,,,
496,07/12/17 03:45:00 PM,25.902,,,,,
497,07/12/17 04:00:00 PM,26.000,,,,,
498,07/12/17 04:15:00 PM,26.097,,,,,
499,07/12/17 04:30:00 PM,26.195,,,,,
500,07/12/17 04:45:00 PM,26.292,,,,,
501,07/12/17 05:00:00 PM,26.292,,,,,
502,07/12/17 05:15:00 PM,26.390,,,,,
503,07/12/17 05:30:00 PM,26.390,,,,,
504,07/12/17 05:45:00 PM,26.585,,,,,
505,07/12/17 06:00:00 PM,26.683,,,,,
