"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20210628.CR6","65065","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-15 20:20:00",2486,13.05,28,29.19778,26.72476,21.4443,15.89599,11.8702,10.20065,9.936853,9.928156,9.941462,9.963617,-0.087396,-0.777718,10.18945,-0.104703,-0.928341,10.03464,210715,211927,25.46,39.08,38.74,25.18,100.96,8.27,2.64,10.59,0.82,0.72,7,20.77,2.45,1.734,5.81,12.12,1.2,12.48201,9.974226
"2021-07-15 20:30:00",2487,13.04,27.71,29.12704,26.72341,21.44964,15.8554,11.93133,10.2001,9.935816,9.931025,9.955774,9.979395,-0.087482,-0.778182,10.1729,-0.104475,-0.925802,10.01102,210715,212927,25.508,39.28,38.91,25.29,100.06,8.19,1.91,7.66,0.73,0.63,6.99,20.73,2.45,1.734,5.81,12.12,1.2,12.48202,9.986157
"2021-07-15 20:40:00",2488,13.05,27.43,29.06353,26.73794,21.58334,15.79626,12.02783,10.22851,9.935541,9.923792,9.950769,9.975794,-0.087658,-0.780404,10.20896,-0.105432,-0.93479,10.03385,210715,213927,25.638,39.68,39.2,25.48,96.13,7.85,2.46,9.86,0.49,0.39,6.94,20.59,2.45,1.734,5.81,12.12,1.2,12.4813,10.01571
"2021-07-15 20:50:00",2489,13.05,27.16,29.00906,26.75515,21.75894,15.73647,12.14511,10.27358,9.938868,9.923914,9.954767,9.987055,-0.087224,-0.777327,10.25188,-0.103993,-0.922083,10.03619,210715,214927,25.581,39.39,38.96,25.32,96.75,7.91,1.82,7.29,0.53,0.43,6.94,20.59,2.45,1.732,5.81,12.12,1.2,12.48293,10.07579
"2021-07-15 21:00:00",2490,13.03,26.91,28.94082,26.75781,21.99349,15.69329,12.16754,10.30541,9.941523,9.921808,9.952173,10.00472,-0.08745,-0.779576,10.26482,-0.104281,-0.92513,10.05886,210715,215927,25.512,39.22,38.84,25.25,98.24,8.04,2.04,8.19,0.59,0.49,6.98,20.69,2.45,1.732,5.81,12.12,1.21,12.48266,10.03398
"2021-07-15 21:10:00",2491,13.03,26.65,28.90713,26.76638,21.83837,15.77688,12.13516,10.34173,9.947474,9.922785,9.939539,10.01696,-0.087099,-0.776529,10.26919,-0.104493,-0.926488,10.0351,210715,220927,25.591,39.46,39.02,25.36,96.17,7.86,1.57,6.27,0.61,0.5,6.97,20.67,2.45,1.733,5.81,12.12,1.2,12.48243,10.0277
"2021-07-15 21:20:00",2492,13.03,26.43,28.84793,26.75689,21.74032,15.82607,12.06393,10.35208,9.94311,9.925226,9.938929,10.01788,-0.086828,-0.774905,10.31284,-0.105419,-0.934951,10.04636,210715,221927,25.525,39.24,38.85,25.25,97.68,7.99,1.66,6.63,0.55,0.45,7.01,20.8,2.45,1.734,5.81,12.12,1.21,12.48231,10.03948
"2021-07-15 21:30:00",2493,13.01,26.26,28.79757,26.77017,21.57833,15.88314,11.96023,10.38564,9.947901,9.927393,9.937891,10.01495,-0.087149,-0.778202,10.33685,-0.105482,-0.935522,10.04714,210715,222927,25.418,38.95,38.64,25.12,101.65,8.34,1.81,7.25,0.79,0.69,7.14,21.17,2.46,1.735,5.81,12.12,1.2,12.48235,10.02999
"2021-07-15 21:40:00",2494,13.01,26.15,28.75625,26.78982,21.51684,15.91348,11.90496,10.3945,9.949488,9.929102,9.946131,10.00744,-0.086653,-0.774207,10.36053,-0.104697,-0.928283,10.03448,210715,223927,25.451,39.04,38.71,25.16,99.99,8.2,1.84,7.35,0.7,0.6,7.02,20.82,2.45,1.734,5.81,12.12,1.2,12.48235,9.994
"2021-07-15 21:50:00",2495,13.01,26.05,28.71765,26.80148,21.55087,15.96136,11.84423,10.37893,9.947504,9.927179,9.981958,9.999506,-0.086661,-0.774271,10.35992,-0.105764,-0.937932,10.04276,210715,224927,25.379,38.75,38.47,25,103,8.45,3.54,14.26,1,0.9,7.16,21.25,2.45,1.733,5.81,12.12,1.21,12.48308,9.983368
"2021-07-15 22:00:00",2496,13.01,25.95,28.66113,26.8106,21.51772,15.94723,11.84802,10.35,9.94079,9.925379,9.988825,10.00027,-0.086787,-0.774904,10.33279,-0.105658,-0.936813,10.03494,210715,225927,25.373,38.69,38.41,24.97,103.06,8.46,2.08,8.36,0.74,0.63,7.13,21.16,2.45,1.732,5.81,12.1,1.2,12.48334,9.982192
"2021-07-15 22:10:00",2497,13.01,25.85,28.61788,26.82424,21.30645,15.94064,11.84347,10.37167,9.942682,9.927362,9.983667,9.991388,-0.08672,-0.774274,10.3314,-0.106368,-0.942968,10.02838,210715,230927,25.396,38.73,38.43,24.98,100.62,8.25,3.19,12.83,0.72,0.61,7.13,21.15,2.45,1.731,5.81,12.02,1.2,12.48411,9.986465
"2021-07-15 22:20:00",2498,13.01,25.75,28.5707,26.83807,21.18359,15.95791,11.84429,10.3764,9.941797,9.927668,9.983118,9.976679,-0.086783,-0.774937,10.33701,-0.10467,-0.927423,10.00587,210715,231927,25.431,38.87,38.55,25.06,99.94,8.19,1.72,6.89,0.6,0.5,7.1,21.05,2.45,1.73,5.81,12.02,1.21,12.48394,9.963333
"2021-07-15 22:30:00",2499,13.01,25.67,28.51907,26.84442,21.04974,15.94341,11.86593,10.39834,9.949396,9.926508,9.984797,9.967279,-0.086655,-0.773807,10.33732,-0.105237,-0.932063,9.9885,210715,232927,25.396,38.89,38.6,25.09,103.38,8.48,1.92,7.67,0.84,0.74,7.1,21.07,2.45,1.729,5.81,12.01,1.21,12.48333,9.995268
"2021-07-15 22:40:00",2500,13.01,25.59,28.43939,26.86859,20.87789,15.90911,11.85784,10.43035,9.957026,9.928492,9.985163,9.978662,-0.086744,-0.775304,10.37643,-0.103945,-0.920768,9.99538,210715,233927,25.337,38.7,38.45,24.99,102.67,8.43,2.06,8.26,0.86,0.76,7.1,21.05,2.45,1.728,5.81,12.01,1.2,12.48375,9.995323
"2021-07-15 22:50:00",2501,13.01,25.52,28.35168,26.92224,20.96337,15.85427,11.87817,10.43948,9.954859,9.930353,9.968531,9.957575,-0.086916,-0.777003,10.38531,-0.104892,-0.929083,9.99194,210715,234927,25.539,39.43,39.02,25.37,98.02,8.02,1.69,6.75,0.63,0.52,7.07,20.97,2.44,1.727,5.81,12,1.2,12.48382,10.01682
"2021-07-15 23:00:00",2502,12.99,25.46,28.30013,26.91143,21.07553,15.83834,11.87329,10.40087,9.968927,9.929193,9.960627,9.957514,-0.087084,-0.778323,10.37504,-0.104717,-0.927938,10.01024,210715,235925,25.399,39.1,38.81,25.22,103.35,8.48,2.08,8.33,0.79,0.69,7.09,21.02,2.44,1.727,5.81,12,1.21,12.48378,10.01538
"2021-07-15 23:10:00",2503,12.98,25.41,28.22741,26.86163,21.08764,15.77175,11.92394,10.40624,9.95788,9.927027,9.981592,9.961878,-0.086869,-0.776072,10.35711,-0.104534,-0.926867,10.03572,210716,927,25.462,39.07,38.73,25.17,98.86,8.1,1.87,7.48,0.55,0.45,7.05,20.92,2.44,1.727,5.81,12,1.2,12.48478,9.978226
"2021-07-15 23:20:00",2504,12.98,25.37,28.20895,26.84399,21.06426,15.73977,12.01296,10.38726,9.950068,9.932215,9.983576,9.969172,-0.087042,-0.777567,10.35447,-0.104954,-0.93053,10.03307,210716,1927,25.413,39.09,38.79,25.21,99.98,8.2,1.85,7.4,0.7,0.59,7.1,21.05,2.45,1.729,5.81,11.99,1.2,12.48397,9.981069
"2021-07-15 23:30:00",2505,12.96,25.33,28.1011,26.84057,21.0606,15.74938,12.02105,10.38503,9.948908,9.932489,9.982203,9.993647,-0.086899,-0.776092,10.34355,-0.105661,-0.936818,10.03385,210716,2927,25.462,39.15,38.81,25.23,98.12,8.04,1.82,7.27,0.69,0.58,7.1,21.05,2.45,1.729,5.81,11.99,1.21,12.48419,9.983242
"2021-07-15 23:40:00",2506,12.97,25.29,28.06246,26.86889,21.096,15.84469,12.07781,10.37365,9.957788,9.927912,9.986109,9.984858,-0.086866,-0.775682,10.33701,-0.104683,-0.927796,10.01791,210716,3927,25.334,38.85,38.6,25.09,100.21,8.23,1.8,7.2,0.68,0.58,7.09,21.02,2.45,1.728,5.81,11.98,1.21,12.48423,9.989326
"2021-07-15 23:50:00",2507,12.97,25.26,28.018,26.87124,21.17132,16.01229,12.01782,10.36294,9.951319,9.929926,9.990503,9.994013,-0.08703,-0.777053,10.33171,-0.105297,-0.933868,10.04636,210716,4927,25.211,38.44,38.29,24.89,103.72,8.54,2.43,9.77,0.91,0.81,7.16,21.24,2.45,1.729,5.81,11.98,1.2,12.48472,10.01642
"2021-07-16 00:00:00",2508,12.97,25.27,27.94036,26.91665,21.16528,16.11306,11.99621,10.3724,9.950434,9.926935,9.95022,9.996881,-0.086988,-0.776676,10.33202,-0.104331,-0.925066,10.03572,210716,5927,25.185,38.37,38.23,24.85,104.18,8.58,2.16,8.66,0.85,0.75,7.09,21.02,2.45,1.728,5.81,11.97,1.21,12.48646,9.990486
"2021-07-16 00:10:00",2509,12.96,25.31,27.93862,26.9472,21.1676,16.15658,12.00155,10.3428,9.942133,9.926355,9.937098,9.995234,-0.087145,-0.777734,10.31284,-0.105649,-0.936312,10.01587,210716,10927,25.045,38.04,38,24.7,109.73,9.06,2.45,9.85,1.13,1.03,7.21,21.4,2.45,1.729,5.81,11.97,1.21,12.48417,9.988222
"2021-07-16 00:20:00",2510,12.97,25.35,27.8894,26.96002,21.135,16.22222,12.07479,10.33795,9.941614,9.930079,9.923456,9.997309,-0.087199,-0.778253,10.31487,-0.105927,-0.939233,10.03619,210716,11927,24.976,38.01,38.03,24.72,110.27,9.12,2.2,8.83,1.06,0.96,7.17,21.28,2.45,1.731,5.81,11.98,1.21,12.48509,9.988965
"2021-07-16 00:30:00",2511,12.96,25.46,27.85882,26.95999,21.12649,16.27841,12.04803,10.37679,9.940454,9.931391,9.913813,9.996088,-0.087213,-0.778778,10.33669,-0.10533,-0.933445,10.01399,210716,12927,24.943,38.16,38.21,24.83,109.77,9.08,2.13,8.53,0.95,0.85,7.1,21.05,2.45,1.729,5.81,11.96,1.2,12.48645,9.977466
"2021-07-16 00:40:00",2512,12.93,25.68,27.82321,26.93295,21.11675,16.24606,12.03472,10.41577,9.942682,9.928461,9.909388,9.986719,-0.086775,-0.775697,10.3825,-0.104815,-0.928839,10.01179,210716,13927,24.853,37.89,37.99,24.7,111.29,9.22,2.24,9,1.25,1.15,7,20.74,2.45,1.73,5.81,11.96,1.21,12.48477,9.991718
"2021-07-16 00:50:00",2513,12.93,25.99,27.76623,26.93179,21.0953,16.11776,11.99206,10.42169,9.953608,9.925837,9.898493,9.967798,-0.086623,-0.77474,10.40479,-0.104598,-0.926899,10.01102,210716,14927,24.736,37.65,37.84,24.6,113.01,9.38,2.25,9.04,1.41,1.32,7.01,20.78,2.45,1.73,5.81,11.95,1.2,12.48627,9.95854
"2021-07-16 01:00:00",2514,12.93,26.46,27.76187,26.98266,21.10583,16.04058,11.98809,10.40618,9.945642,9.9266,9.902063,9.963099,-0.086699,-0.77495,10.37894,-0.106197,-0.940743,9.99632,210716,15927,24.713,37.59,37.8,24.57,112.75,9.37,2.12,8.51,1.33,1.24,7,20.76,2.45,1.732,5.81,11.95,1.21,12.48511,9.965521
"2021-07-16 01:10:00",2515,12.92,27,27.72793,26.97448,21.28268,16.00305,11.95394,10.42175,9.946283,9.924799,9.89889,9.964808,-0.087327,-0.780406,10.37021,-0.105588,-0.935619,10.00884,210716,20927,24.679,37.54,37.77,24.55,111.71,9.29,2.58,10.37,1.52,1.42,6.88,20.4,2.45,1.732,5.81,11.94,1.2,12.48473,9.981286
"2021-07-16 01:20:00",2516,12.93,27.51,27.71221,26.94354,21.23489,15.98153,11.89959,10.39749,9.944544,9.927729,9.903589,9.967157,-0.087287,-0.7798,10.35664,-0.104802,-0.929218,10.03463,210716,21927,24.68,37.79,38.02,24.71,113.5,9.44,2.44,9.78,1.38,1.28,6.91,20.48,2.45,1.732,5.81,11.95,1.2,12.48647,9.990957
"2021-07-16 01:30:00",2517,12.93,27.83,27.65985,26.96371,21.15087,15.90438,11.90878,10.36852,9.944056,9.926783,9.962793,9.97204,-0.086839,-0.77513,10.31971,-0.104905,-0.930094,10.03275,210716,22927,24.625,37.61,37.88,24.62,115.03,9.57,2.03,8.12,1.43,1.33,6.93,20.54,2.45,1.731,5.81,11.94,1.2,12.48603,9.981105
"2021-07-16 01:40:00",2518,12.93,27.96,27.64852,26.93801,21.21792,15.81371,11.93035,10.35171,9.947229,9.926294,9.932886,9.975489,-0.087071,-0.777088,10.31379,-0.105793,-0.937667,10.01931,210716,23927,24.658,37.54,37.79,24.56,112.49,9.35,2.42,9.7,1.42,1.32,6.92,20.53,2.45,1.732,5.81,11.94,1.2,12.48769,9.96677
"2021-07-16 01:50:00",2519,12.93,27.98,27.61477,26.95065,21.32333,15.76837,11.93258,10.36141,9.948206,9.926416,9.929224,9.968378,-0.087113,-0.777453,10.31301,-0.106121,-0.940335,10.00852,210716,24927,24.591,37.35,37.65,24.47,113.42,9.44,2.65,10.65,1.51,1.41,6.95,20.61,2.45,1.731,5.81,11.94,1.2,12.48761,9.96033
"2021-07-16 02:00:00",2520,12.93,27.93,27.58007,26.94955,21.34167,15.68249,11.88796,10.33477,9.947474,9.926233,9.919672,9.96612,-0.08726,-0.778752,10.31254,-0.105581,-0.935657,10.01352,210716,25927,24.7,37.56,37.78,24.56,114.74,9.53,2.16,8.64,1.26,1.16,7.02,20.83,2.45,1.732,5.81,11.94,1.21,12.4862,9.961505
"2021-07-16 02:10:00",2521,12.93,27.86,27.55038,26.98986,21.5046,15.67474,11.85723,10.35424,9.946222,9.927057,9.911554,9.964258,-0.087186,-0.778177,10.31737,-0.105126,-0.932142,10.03683,210716,30927,24.84,37.75,37.86,24.61,112.74,9.34,2.21,8.88,1.27,1.17,7.06,20.92,2.45,1.73,5.81,11.93,1.2,12.48709,9.988783
"2021-07-16 02:20:00",2522,12.93,27.91,27.52273,27.03921,21.62914,15.712,11.92886,10.34133,9.943903,9.928217,9.909357,9.962275,-0.087605,-0.781776,10.30956,-0.105147,-0.932191,10.03057,210716,31927,24.901,37.69,37.76,24.54,110.98,9.19,2.83,11.37,1.35,1.25,7.04,20.89,2.45,1.729,5.81,11.93,1.2,12.48578,9.982047
"2021-07-16 02:30:00",2523,12.92,27.97,27.47775,27.21054,21.69802,15.77593,11.99993,10.33196,9.941309,9.925776,9.93014,9.972986,-0.087404,-0.779988,10.30989,-0.10485,-0.92963,10.034,210716,32927,24.982,37.87,37.88,24.62,109.84,9.08,3.86,15.54,1.4,1.3,7.1,21.07,2.44,1.727,5.81,11.93,1.21,12.48679,9.985722
"2021-07-16 02:40:00",2524,12.91,28.03,27.42251,27.27368,21.82137,15.8446,12.03308,10.37066,9.944117,9.926966,9.92837,9.991755,-0.087279,-0.779273,10.33156,-0.10512,-0.932052,10.0351,210716,33927,24.881,37.64,37.72,24.52,110.38,9.14,2.79,11.2,1.49,1.4,7.05,20.89,2.44,1.725,5.81,11.93,1.21,12.48664,9.984781
"2021-07-16 02:50:00",2525,12.91,28.07,27.42471,27.28369,21.76052,15.89092,12.11379,10.38778,9.951288,9.925989,9.920649,9.985193,-0.086801,-0.775054,10.33421,-0.105412,-0.934542,10.03072,210716,34927,25.065,38.14,38.09,24.76,107.84,8.9,2.07,8.3,1.14,1.04,7.13,21.15,2.44,1.723,5.81,11.93,1.2,12.48833,9.991718
"2021-07-16 03:00:00",2526,12.91,28.07,27.40658,27.24987,21.75601,15.9121,12.13409,10.35009,9.949732,9.926691,9.919062,9.970392,-0.087426,-0.780266,10.31441,-0.104988,-0.931296,10.05433,210716,35927,25.06,38.26,38.21,24.84,107.82,8.9,2.05,8.23,1.06,0.96,7.16,21.24,2.44,1.724,5.81,11.92,1.21,12.48688,9.979149
"2021-07-16 03:10:00",2527,12.91,28.03,27.337,27.22863,21.77593,15.91598,12.12481,10.33877,9.94549,9.925135,9.941767,9.97912,-0.086642,-0.773022,10.30054,-0.105304,-0.933676,10.03494,210716,40927,25.244,38.61,38.43,24.98,103.38,8.5,1.72,6.88,0.82,0.72,7.19,21.32,2.44,1.722,5.81,11.92,1.21,12.48762,9.963115
"2021-07-16 03:20:00",2528,12.91,27.96,27.29257,27.20132,21.70452,15.85693,12.06146,10.30734,9.944056,9.925684,9.962275,9.974909,-0.086962,-0.775315,10.2695,-0.105552,-0.935369,10.0118,210716,41927,25.232,38.38,38.21,24.83,103.18,8.49,1.91,7.66,0.84,0.74,7.19,21.31,2.43,1.719,5.81,11.92,1.21,12.48765,9.95438
"2021-07-16 03:30:00",2529,12.9,27.8,27.26165,27.19137,21.71581,15.83785,12.0538,10.31173,9.941645,9.925287,9.971888,9.951654,-0.087546,-0.780433,10.26497,-0.105198,-0.931224,9.96582,210716,42927,25.29,38.73,38.51,25.03,101.4,8.33,1.86,7.47,0.85,0.75,7.16,21.23,2.43,1.717,5.81,11.91,1.2,12.48808,9.941039
"2021-07-16 03:40:00",2530,12.89,27.59,27.23696,27.16525,21.73278,15.82754,11.99041,10.3074,9.942926,9.921259,9.962275,9.954981,-0.087361,-0.778831,10.26746,-0.105018,-0.930117,9.98818,210716,43927,25.35,38.74,38.49,25.02,98.63,8.1,1.87,7.47,0.74,0.64,7.13,21.16,2.43,1.715,5.81,11.91,1.2,12.48686,9.964888
"2021-07-16 03:50:00",2531,12.89,27.38,27.22747,27.13918,21.67718,15.80474,11.96639,10.34283,9.941767,9.924097,9.934839,9.956293,-0.08719,-0.777974,10.30427,-0.105011,-0.930093,9.9899,210716,44927,25.177,38.38,38.25,24.86,101.03,8.32,2.05,8.22,1.04,0.94,7.1,21.04,2.42,1.713,5.81,11.91,1.19,12.48929,10.00351
"2021-07-16 04:00:00",2532,12.89,27.19,27.19372,27.10616,21.72485,15.77886,11.96227,10.32611,9.939539,9.92544,9.922113,9.972528,-0.087107,-0.776965,10.28931,-0.105289,-0.932953,10.00805,210716,45927,25.111,38.27,38.19,24.82,102.43,8.45,1.92,7.69,0.89,0.79,7.07,20.98,2.42,1.711,5.81,11.91,1.2,12.48822,9.996392
"2021-07-16 04:10:00",2533,12.88,27.02,27.14828,27.07022,21.79833,15.71368,11.95422,10.28619,9.93667,9.924219,9.935846,9.966974,-0.086993,-0.775515,10.26559,-0.104815,-0.928267,9.98568,210716,50927,25.042,38.15,38.12,24.77,105.1,8.68,1.94,7.76,1.05,0.95,7.07,20.96,2.42,1.709,5.81,11.91,1.21,12.48902,9.988512
"2021-07-16 04:20:00",2534,12.89,26.87,27.10928,27.0238,21.829,15.62481,11.94421,10.26733,9.937555,9.926783,9.955256,9.960108,-0.087233,-0.777126,10.23673,-0.105609,-0.935362,9.9885,210716,51927,25.231,38.34,38.17,24.81,98.9,8.14,1.85,7.39,0.97,0.87,7.05,20.92,2.42,1.707,5.81,11.91,1.2,12.48944,9.955627
"2021-07-16 04:30:00",2535,12.88,26.75,27.0628,27.01904,21.85644,15.49005,11.89001,10.27728,9.934656,9.924982,9.95785,9.952509,-0.087321,-0.778046,10.2439,-0.105038,-0.929275,9.94156,210716,52927,25.356,39.25,38.98,25.34,97.74,8.02,1.86,7.46,0.8,0.7,6.98,20.69,2.41,1.703,5.81,11.9,1.2,12.48882,9.91467
"2021-07-16 04:40:00",2536,12.89,26.69,27.03573,26.98742,21.93212,15.44085,11.94857,10.30602,9.940027,9.918909,9.935297,9.951227,-0.087489,-0.779958,10.26669,-0.105744,-0.935869,9.95752,210716,53927,25.333,38.73,38.49,25.02,97.03,7.97,1.78,7.11,0.72,0.62,7.07,20.96,2.41,1.702,5.81,11.9,1.2,12.48869,9.920772
"2021-07-16 04:50:00",2537,12.89,26.61,27.02911,26.96188,21.7933,15.36395,12.00283,10.33007,9.939661,9.918726,9.932489,9.967585,-0.08704,-0.776383,10.2904,-0.105415,-0.933102,9.96425,210716,54927,25.4,39.25,38.96,25.32,96.47,7.91,1.68,6.7,0.76,0.66,7.03,20.84,2.41,1.702,5.81,11.9,1.21,12.48925,9.910917
"2021-07-16 05:00:00",2538,12.89,26.51,26.96618,26.92562,21.98528,15.37524,12.1014,10.35696,9.940638,9.919489,9.924707,9.929316,-0.086794,-0.774585,10.31191,-0.105415,-0.93444,10.02494,210716,55927,25.863,40.4,39.74,25.83,96.15,7.82,1.78,7.12,0.75,0.65,6.94,20.58,2.41,1.703,5.81,11.9,1.2,12.48922,9.977466
"2021-07-16 05:10:00",2539,12.87,26.39,26.97073,26.9194,21.8334,15.42062,12.11981,10.35925,9.94665,9.920588,9.923426,9.938898,-0.086942,-0.7763,10.33375,-0.104615,-0.927603,10.03667,210716,60927,25.407,39.21,38.9,25.29,101.31,8.31,1.95,7.82,0.99,0.89,6.9,20.45,2.41,1.704,5.81,11.9,1.2,12.48866,9.976398
"2021-07-16 05:20:00",2540,12.89,26.24,26.95425,26.90365,21.72857,15.44235,12.0964,10.37219,9.947565,9.92013,9.943506,9.952112,-0.086807,-0.775233,10.34137,-0.104324,-0.924979,10.03448,210716,61927,25.369,39.09,38.82,25.23,99.55,8.17,1.71,6.86,0.67,0.57,6.96,20.63,2.41,1.706,5.81,11.9,1.2,12.48956,9.978661
"2021-07-16 05:30:00",2541,12.89,26.14,26.91934,26.87466,21.91683,15.44995,12.14028,10.37448,9.947748,9.919184,9.987452,9.956842,-0.086921,-0.776421,10.35072,-0.105268,-0.932317,9.98772,210716,62927,25.892,40.5,39.82,25.88,91.86,7.47,2.26,9.07,0.4,0.29,6.88,20.39,2.42,1.708,5.81,11.91,1.21,12.48832,9.926442
"2021-07-16 05:40:00",2542,12.92,26.25,26.91525,26.8637,21.87295,15.51522,12.15798,10.35772,9.949976,9.921259,10.0129,9.946314,-0.08688,-0.775545,10.32267,-0.103966,-0.92086,9.99084,210716,63927,26.191,40.92,40.01,26.01,91.12,7.37,1.44,5.74,0.39,0.29,6.94,20.59,2.42,1.711,5.81,11.92,1.21,12.49099,9.912234
"2021-07-16 05:50:00",2543,12.9,26.52,26.89526,26.83132,21.74328,15.53747,12.19802,10.32931,9.947474,9.92071,10.00262,9.924921,-0.087265,-0.778825,10.31379,-0.104937,-0.929385,9.98756,210716,64927,25.84,40.18,39.54,25.7,96.22,7.83,1.57,6.26,0.51,0.4,7.02,20.83,2.42,1.713,5.81,11.93,1.2,12.48986,9.950257
"2021-07-16 06:00:00",2544,12.93,26.8,26.86263,26.79669,21.7897,15.54925,12.21731,10.33257,9.944574,9.920588,10.00521,9.904016,-0.08708,-0.777159,10.31301,-0.104553,-0.925487,9.96472,210716,65927,25.728,39.74,39.2,25.48,95.35,7.77,1.26,5.01,0.5,0.39,7.08,21.01,2.43,1.715,5.81,11.96,1.2,12.49207,9.921296
"2021-07-16 06:10:00",2545,12.92,27.08,26.81768,26.76589,21.70086,15.56524,12.35327,10.34014,9.943781,9.917536,10.00021,9.878595,-0.087231,-0.778099,10.29102,-0.104718,-0.927028,9.96831,210716,70927,25.737,40.23,39.67,25.79,93.4,7.62,1.49,5.95,0.43,0.33,6.97,20.66,2.43,1.716,5.81,11.98,1.2,12.49037,9.871397
"2021-07-16 06:20:00",2546,12.97,27.33,26.80319,26.7192,21.60159,15.56481,12.49087,10.37621,9.94021,9.918634,9.996424,9.858881,-0.086983,-0.776276,10.31238,-0.105322,-0.931746,9.93999,210716,71927,26.662,42.69,41.38,26.9,88.23,7.07,1.13,4.49,0.07,-0.03,6.29,18.62,2.43,1.719,5.81,11.99,1.2,12.491,9.835258
"2021-07-16 06:30:00",2547,12.99,27.55,26.73339,26.66827,21.6311,15.56414,12.50491,10.38906,9.939631,9.919489,9.986078,9.849573,-0.086589,-0.773037,10.3275,-0.104944,-0.927987,9.92105,210716,72927,26.664,42.66,41.35,26.88,88.25,7.07,1.13,4.5,0.09,-0.01,6.26,18.54,2.44,1.722,5.81,12,1.21,12.4915,9.858593
"2021-07-16 06:40:00",2548,12.93,27.73,26.66769,26.61926,21.61486,15.57745,12.4486,10.40222,9.939753,9.917566,9.975763,9.843561,-0.086997,-0.776957,10.34293,-0.104997,-0.928906,9.94125,210716,73927,26.712,42.77,41.41,26.92,88.76,7.11,1.06,4.2,0,-0.1,6.11,18.09,2.44,1.723,5.81,11.99,1.2,12.48998,9.92097
"2021-07-16 06:50:00",2549,12.99,27.86,26.65368,26.58261,21.57928,15.58547,12.39443,10.41937,9.939447,9.91958,9.974268,9.862207,-0.086689,-0.774263,10.34605,-0.105521,-0.933542,9.94141,210716,74927,26.714,42.77,41.41,26.92,88.71,7.11,0.95,3.77,0.05,-0.06,6.11,18.08,2.44,1.725,5.81,12,1.2,12.49057,9.875251
"2021-07-16 07:00:00",2550,12.99,27.93,26.61318,26.57372,21.45721,15.58984,12.36422,10.42614,9.953302,9.920679,9.968561,9.855829,-0.086948,-0.777206,10.38033,-0.105635,-0.933465,9.89209,210716,75927,26.698,42.72,41.38,26.9,88.46,7.09,1.07,4.27,0.04,-0.07,6.12,18.13,2.44,1.726,5.81,12.02,1.2,12.49056,9.842272
"2021-07-16 07:10:00",2551,13.04,27.98,26.6177,26.56298,21.27651,15.59274,12.32003,10.38799,9.962519,9.918695,9.938898,9.874872,-0.086512,-0.772491,10.3353,-0.105612,-0.934883,9.96565,210716,80927,26.672,42.69,41.37,26.89,88.33,7.08,1.1,4.38,0.1,0,6.14,18.18,2.44,1.728,5.81,12.12,1.2,12.49,9.890066
"2021-07-16 07:20:00",2552,13.04,28.27,26.6127,26.54766,21.20053,15.65344,12.29324,10.42596,9.955622,9.918543,9.942011,9.882929,-0.086638,-0.77404,10.35852,-0.105879,-0.936708,9.94141,210716,81927,26.671,42.72,41.4,26.91,88.56,7.1,0.95,3.79,0.01,-0.09,6.12,18.13,2.45,1.728,5.81,12.12,1.2,12.49075,9.868713
"2021-07-16 07:30:00",2553,13.08,28.78,26.62362,26.58111,21.13201,15.74069,12.33016,10.46459,9.951838,9.92071,9.925379,9.905115,-0.086627,-0.774781,10.40479,-0.104783,-0.927491,9.96315,210716,82927,26.676,42.73,41.4,26.91,88.58,7.1,1.14,4.53,0.06,-0.04,6.12,18.11,2.45,1.73,5.81,12.12,1.2,12.49145,9.897819
"2021-07-16 07:40:00",2554,13.03,29.27,26.66158,26.61154,21.32073,15.7825,12.33303,10.4154,9.948877,9.920771,9.95083,9.91604,-0.086232,-0.770808,10.3808,-0.104873,-0.929356,10.01195,210716,83927,26.614,42.62,41.34,26.87,88.55,7.1,1.2,4.78,0.05,-0.06,6.13,18.15,2.45,1.729,5.81,12.12,1.21,12.4931,10.01745
