MiniDOT Logger Concatenated Data File
Sensor:             7392-024261
Concatenation Date: 2020Mar16 12:54:09 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1576631100,           2019-12-18 01:05:00,           2019-12-17 20:05:00,      3.400000,      4.617000,         11.704000,                    90.746229,      0.992000
                1576631700,           2019-12-18 01:15:00,           2019-12-17 20:15:00,      3.400000,      4.597000,         11.703000,                    90.691270,      0.992000
                1576632300,           2019-12-18 01:25:00,           2019-12-17 20:25:00,      3.400000,      4.617000,         11.684000,                    90.591160,      0.992000
                1576632900,           2019-12-18 01:35:00,           2019-12-17 20:35:00,      3.400000,      4.617000,         11.682000,                    90.575653,      0.992000
                1576633500,           2019-12-18 01:45:00,           2019-12-17 20:45:00,      3.400000,      4.567000,         11.687000,                    90.496582,      0.992000
                1576634100,           2019-12-18 01:55:00,           2019-12-17 20:55:00,      3.400000,      4.577000,         11.718000,                    90.760253,      0.992000
                1576634700,           2019-12-18 02:05:00,           2019-12-17 21:05:00,      3.400000,      4.597000,         11.684000,                    90.544032,      0.992000
                1576635300,           2019-12-18 02:15:00,           2019-12-17 21:15:00,      3.400000,      4.567000,         11.687000,                    90.496582,      0.992000
                1576635900,           2019-12-18 02:25:00,           2019-12-17 21:25:00,      3.400000,      4.577000,         11.665000,                    90.349748,      0.992000
                1576636500,           2019-12-18 02:35:00,           2019-12-17 21:35:00,      3.400000,      4.526000,         11.695000,                    90.461869,      0.992000
                1576637100,           2019-12-18 02:45:00,           2019-12-17 21:45:00,      3.400000,      4.547000,         11.679000,                    90.387545,      0.992000
                1576637700,           2019-12-18 02:55:00,           2019-12-17 21:55:00,      3.400000,      4.547000,         11.666000,                    90.286934,      0.992000
                1576638300,           2019-12-18 03:05:00,           2019-12-17 22:05:00,      3.400000,      4.526000,         11.672000,                    90.283962,      0.992000
                1576638900,           2019-12-18 03:15:00,           2019-12-17 22:15:00,      3.400000,      4.516000,         11.656000,                    90.136707,      0.991000
                1576639500,           2019-12-18 03:25:00,           2019-12-17 22:25:00,      3.400000,      4.537000,         11.668000,                    90.278892,      0.992000
                1576640100,           2019-12-18 03:35:00,           2019-12-17 22:35:00,      3.400000,      4.516000,         11.664000,                    90.198572,      0.992000
                1576640700,           2019-12-18 03:45:00,           2019-12-17 22:45:00,      3.390000,      4.516000,         11.686000,                    90.368700,      0.993000
                1576641300,           2019-12-18 03:55:00,           2019-12-17 22:55:00,      3.400000,      4.506000,         11.662000,                    90.159603,      0.992000
                1576641900,           2019-12-18 04:05:00,           2019-12-17 23:05:00,      3.400000,      4.476000,         11.679000,                    90.220430,      0.992000
                1576642500,           2019-12-18 04:15:00,           2019-12-17 23:15:00,      3.400000,      4.466000,         11.660000,                    90.050163,      0.991000
                1576643100,           2019-12-18 04:25:00,           2019-12-17 23:25:00,      3.400000,      4.486000,         11.661000,                    90.104875,      0.992000
                1576643700,           2019-12-18 04:35:00,           2019-12-17 23:35:00,      3.400000,      4.476000,         11.643000,                    89.942329,      0.991000
                1576644300,           2019-12-18 04:45:00,           2019-12-17 23:45:00,      3.400000,      4.466000,         11.672000,                    90.142839,      0.992000
                1576644900,           2019-12-18 04:55:00,           2019-12-17 23:55:00,      3.390000,      4.466000,         11.677000,                    90.181454,      0.993000
                1576645500,           2019-12-18 05:05:00,           2019-12-18 00:05:00,      3.400000,      4.436000,         11.660000,                    89.979697,      0.991000
                1576646100,           2019-12-18 05:15:00,           2019-12-18 00:15:00,      3.400000,      4.476000,         11.645000,                    89.957779,      0.992000
                1576646700,           2019-12-18 05:25:00,           2019-12-18 00:25:00,      3.400000,      4.456000,         11.648000,                    89.934021,      0.992000
                1576647300,           2019-12-18 05:35:00,           2019-12-18 00:35:00,      3.400000,      4.446000,         11.645000,                    89.887399,      0.991000
                1576647900,           2019-12-18 05:45:00,           2019-12-18 00:45:00,      3.400000,      4.426000,         11.640000,                    89.801914,      0.991000
                1576648500,           2019-12-18 05:55:00,           2019-12-18 00:55:00,      3.400000,      4.436000,         11.642000,                    89.840792,      0.992000
                1576649100,           2019-12-18 06:05:00,           2019-12-18 01:05:00,      3.400000,      4.436000,         11.638000,                    89.809924,      0.992000
                1576649700,           2019-12-18 06:15:00,           2019-12-18 01:15:00,      3.400000,      4.395000,         11.660000,                    89.883421,      0.992000
                1576650300,           2019-12-18 06:25:00,           2019-12-18 01:25:00,      3.400000,      4.426000,         11.644000,                    89.832773,      0.992000
                1576650900,           2019-12-18 06:35:00,           2019-12-18 01:35:00,      3.400000,      4.405000,         11.638000,                    89.737264,      0.992000
                1576651500,           2019-12-18 06:45:00,           2019-12-18 01:45:00,      3.400000,      4.405000,         11.643000,                    89.775818,      0.992000
                1576652100,           2019-12-18 06:55:00,           2019-12-18 01:55:00,      3.400000,      4.355000,         11.665000,                    89.828024,      0.992000
                1576652700,           2019-12-18 07:05:00,           2019-12-18 02:05:00,      3.400000,      4.375000,         11.670000,                    89.913514,      0.993000
                1576653300,           2019-12-18 07:15:00,           2019-12-18 02:15:00,      3.400000,      4.365000,         11.645000,                    89.697453,      0.992000
                1576653900,           2019-12-18 07:25:00,           2019-12-18 02:25:00,      3.400000,      4.355000,         11.632000,                    89.573903,      0.991000
                1576654500,           2019-12-18 07:35:00,           2019-12-18 02:35:00,      3.400000,      4.325000,         11.654000,                    89.672947,      0.992000
                1576655100,           2019-12-18 07:45:00,           2019-12-18 02:45:00,      3.400000,      4.325000,         11.663000,                    89.742198,      0.992000
                1576655700,           2019-12-18 07:55:00,           2019-12-18 02:55:00,      3.400000,      4.304000,         11.644000,                    89.546793,      0.992000
                1576656300,           2019-12-18 08:05:00,           2019-12-18 03:05:00,      3.400000,      4.335000,         11.629000,                    89.503986,      0.991000
                1576656900,           2019-12-18 08:15:00,           2019-12-18 03:15:00,      3.400000,      4.304000,         11.656000,                    89.639078,      0.992000
                1576657500,           2019-12-18 08:25:00,           2019-12-18 03:25:00,      3.400000,      4.314000,         11.643000,                    89.562532,      0.992000
                1576658100,           2019-12-18 08:35:00,           2019-12-18 03:35:00,      3.400000,      4.294000,         11.645000,                    89.531052,      0.992000
                1576658700,           2019-12-18 08:45:00,           2019-12-18 03:45:00,      3.400000,      4.294000,         11.644000,                    89.523364,      0.992000
                1576659300,           2019-12-18 08:55:00,           2019-12-18 03:55:00,      3.400000,      4.284000,         11.646000,                    89.515309,      0.992000
                1576659900,           2019-12-18 09:05:00,           2019-12-18 04:05:00,      3.400000,      4.284000,         11.627000,                    89.369268,      0.991000
                1576660500,           2019-12-18 09:15:00,           2019-12-18 04:15:00,      3.400000,      4.294000,         11.644000,                    89.523364,      0.993000
                1576661100,           2019-12-18 09:25:00,           2019-12-18 04:25:00,      3.400000,      4.284000,         11.633000,                    89.415386,      0.992000
                1576661700,           2019-12-18 09:35:00,           2019-12-18 04:35:00,      3.400000,      4.264000,         11.608000,                    89.176522,      0.991000
                1576662300,           2019-12-18 09:45:00,           2019-12-18 04:45:00,      3.400000,      4.244000,         11.624000,                    89.252678,      0.991000
                1576662900,           2019-12-18 09:55:00,           2019-12-18 04:55:00,      3.400000,      4.254000,         11.629000,                    89.314459,      0.992000
                1576663500,           2019-12-18 10:05:00,           2019-12-18 05:05:00,      3.400000,      4.244000,         11.622000,                    89.237321,      0.992000
                1576664100,           2019-12-18 10:15:00,           2019-12-18 05:15:00,      3.400000,      4.183000,         11.640000,                    89.232753,      0.992000
                1576664700,           2019-12-18 10:25:00,           2019-12-18 05:25:00,      3.400000,      4.173000,         11.643000,                    89.232345,      0.992000
                1576665300,           2019-12-18 10:35:00,           2019-12-18 05:35:00,      3.400000,      4.183000,         11.657000,                    89.363076,      0.992000
                1576665900,           2019-12-18 10:45:00,           2019-12-18 05:45:00,      3.400000,      4.213000,         11.628000,                    89.210898,      0.992000
                1576666500,           2019-12-18 10:55:00,           2019-12-18 05:55:00,      3.400000,      4.173000,         11.640000,                    89.209353,      0.992000
                1576667100,           2019-12-18 11:05:00,           2019-12-18 06:05:00,      3.400000,      4.152000,         11.645000,                    89.198519,      0.992000
                1576667700,           2019-12-18 11:15:00,           2019-12-18 06:15:00,      3.400000,      4.173000,         11.627000,                    89.109721,      0.992000
                1576668300,           2019-12-18 11:25:00,           2019-12-18 06:25:00,      3.400000,      4.183000,         11.610000,                    89.002772,      0.991000
                1576668900,           2019-12-18 11:35:00,           2019-12-18 06:35:00,      3.400000,      4.173000,         11.601000,                    88.910456,      0.992000
                1576669500,           2019-12-18 11:45:00,           2019-12-18 06:45:00,      3.400000,      4.122000,         11.634000,                    89.044119,      0.992000
                1576670100,           2019-12-18 11:55:00,           2019-12-18 06:55:00,      3.400000,      4.142000,         11.641000,                    89.144483,      0.993000
                1576670700,           2019-12-18 12:05:00,           2019-12-18 07:05:00,      3.400000,      4.132000,         11.615000,                    88.922038,      0.991000
                1576671300,           2019-12-18 12:15:00,           2019-12-18 07:15:00,      3.400000,      4.142000,         11.617000,                    88.960696,      0.992000
                1576671900,           2019-12-18 12:25:00,           2019-12-18 07:25:00,      3.400000,      4.122000,         11.627000,                    88.990543,      0.992000
                1576672500,           2019-12-18 12:35:00,           2019-12-18 07:35:00,      3.400000,      4.122000,         11.625000,                    88.975235,      0.992000
                1576673100,           2019-12-18 12:45:00,           2019-12-18 07:45:00,      3.400000,      4.112000,         11.628000,                    88.974832,      0.992000
                1576673700,           2019-12-18 12:55:00,           2019-12-18 07:55:00,      3.400000,      4.102000,         11.618000,                    88.874971,      0.991000
                1576674300,           2019-12-18 13:05:00,           2019-12-18 08:05:00,      3.400000,      4.081000,         11.661000,                    89.154715,      0.993000
                1576674900,           2019-12-18 13:15:00,           2019-12-18 08:15:00,      3.400000,      4.102000,         11.616000,                    88.859672,      0.991000
                1576675500,           2019-12-18 13:25:00,           2019-12-18 08:25:00,      3.400000,      4.091000,         11.617000,                    88.841648,      0.991000
                1576676100,           2019-12-18 13:35:00,           2019-12-18 08:35:00,      3.400000,      4.061000,         11.638000,                    88.932114,      0.992000
                1576676700,           2019-12-18 13:45:00,           2019-12-18 08:45:00,      3.400000,      4.061000,         11.641000,                    88.955039,      0.992000
                1576677300,           2019-12-18 13:55:00,           2019-12-18 08:55:00,      3.400000,      4.091000,         11.599000,                    88.703992,      0.991000
                1576677900,           2019-12-18 14:05:00,           2019-12-18 09:05:00,      3.400000,      4.041000,         11.630000,                    88.824268,      0.991000
                1576678500,           2019-12-18 14:15:00,           2019-12-18 09:15:00,      3.400000,      4.061000,         11.641000,                    88.955039,      0.992000
                1576679100,           2019-12-18 14:25:00,           2019-12-18 09:25:00,      3.400000,      4.041000,         11.662000,                    89.068668,      0.992000
                1576679700,           2019-12-18 14:35:00,           2019-12-18 09:35:00,      3.400000,      4.020000,         11.681000,                    89.164524,      0.992000
                1576680300,           2019-12-18 14:45:00,           2019-12-18 09:45:00,      3.400000,      4.041000,         11.657000,                    89.030481,      0.991000
                1576680900,           2019-12-18 14:55:00,           2019-12-18 09:55:00,      3.400000,      4.041000,         11.720000,                    89.511644,      0.992000
                1576681500,           2019-12-18 15:05:00,           2019-12-18 10:05:00,      3.400000,      4.061000,         11.703000,                    89.428814,      0.991000
                1576682100,           2019-12-18 15:15:00,           2019-12-18 10:15:00,      3.400000,      4.081000,         11.729000,                    89.674612,      0.993000
                1576682700,           2019-12-18 15:25:00,           2019-12-18 10:25:00,      3.400000,      4.091000,         11.723000,                    89.652289,      0.991000
                1576683300,           2019-12-18 15:35:00,           2019-12-18 10:35:00,      3.400000,      4.091000,         11.759000,                    89.927601,      0.992000
                1576683900,           2019-12-18 15:45:00,           2019-12-18 10:45:00,      3.400000,      4.041000,         11.746000,                    89.710219,      0.992000
                1576684500,           2019-12-18 15:55:00,           2019-12-18 10:55:00,      3.400000,      4.020000,         11.756000,                    89.737021,      0.992000
                1576685100,           2019-12-18 16:05:00,           2019-12-18 11:05:00,      3.400000,      4.112000,         11.791000,                    90.222071,      0.993000
                1576685700,           2019-12-18 16:15:00,           2019-12-18 11:15:00,      3.400000,      4.102000,         11.785000,                    90.152482,      0.992000
                1576686300,           2019-12-18 16:25:00,           2019-12-18 11:25:00,      3.400000,      4.132000,         11.758000,                    90.016816,      0.991000
                1576686900,           2019-12-18 16:35:00,           2019-12-18 11:35:00,      3.400000,      4.132000,         11.776000,                    90.154621,      0.992000
                1576687500,           2019-12-18 16:45:00,           2019-12-18 11:45:00,      3.390000,      4.132000,         11.815000,                    90.453197,      0.992000
                1576688100,           2019-12-18 16:55:00,           2019-12-18 11:55:00,      3.400000,      4.142000,         11.808000,                    90.423336,      0.992000
                1576688700,           2019-12-18 17:05:00,           2019-12-18 12:05:00,      3.400000,      4.122000,         11.764000,                    90.039111,      0.991000
                1576689300,           2019-12-18 17:15:00,           2019-12-18 12:15:00,      3.400000,      4.173000,         11.779000,                    90.274654,      0.992000
                1576689900,           2019-12-18 17:25:00,           2019-12-18 12:25:00,      3.400000,      4.152000,         11.792000,                    90.324511,      0.992000
                1576690500,           2019-12-18 17:35:00,           2019-12-18 12:35:00,      3.400000,      4.122000,         11.788000,                    90.222802,      0.991000
                1576691100,           2019-12-18 17:45:00,           2019-12-18 12:45:00,      3.400000,      4.152000,         11.795000,                    90.347491,      0.992000
                1576691700,           2019-12-18 17:55:00,           2019-12-18 12:55:00,      3.400000,      4.142000,         11.786000,                    90.254865,      0.991000
                1576692300,           2019-12-18 18:05:00,           2019-12-18 13:05:00,      3.400000,      4.132000,         11.825000,                    90.529755,      0.992000
                1576692900,           2019-12-18 18:15:00,           2019-12-18 13:15:00,      3.400000,      4.162000,         11.804000,                    90.440155,      0.991000
                1576693500,           2019-12-18 18:25:00,           2019-12-18 13:25:00,      3.400000,      4.132000,         11.831000,                    90.575689,      0.992000
                1576694100,           2019-12-18 18:35:00,           2019-12-18 13:35:00,      3.400000,      4.183000,         11.814000,                    90.566645,      0.991000
                1576694700,           2019-12-18 18:45:00,           2019-12-18 13:45:00,      3.400000,      4.173000,         11.775000,                    90.243998,      0.991000
                1576695300,           2019-12-18 18:55:00,           2019-12-18 13:55:00,      3.400000,      4.162000,         11.813000,                    90.509111,      0.991000
                1576695900,           2019-12-18 19:05:00,           2019-12-18 14:05:00,      3.400000,      4.142000,         11.822000,                    90.530545,      0.992000
                1576696500,           2019-12-18 19:15:00,           2019-12-18 14:15:00,      3.400000,      4.152000,         11.799000,                    90.378130,      0.992000
                1576697100,           2019-12-18 19:25:00,           2019-12-18 14:25:00,      3.400000,      4.162000,         11.817000,                    90.539758,      0.992000
                1576697700,           2019-12-18 19:35:00,           2019-12-18 14:35:00,      3.400000,      4.132000,         11.779000,                    90.177588,      0.991000
                1576698300,           2019-12-18 19:45:00,           2019-12-18 14:45:00,      3.400000,      4.122000,         11.816000,                    90.437108,      0.993000
                1576698900,           2019-12-18 19:55:00,           2019-12-18 14:55:00,      3.400000,      4.142000,         11.789000,                    90.277838,      0.992000
                1576699500,           2019-12-18 20:05:00,           2019-12-18 15:05:00,      3.400000,      4.142000,         11.788000,                    90.270180,      0.992000
                1576700100,           2019-12-18 20:15:00,           2019-12-18 15:15:00,      3.400000,      4.142000,         11.783000,                    90.231891,      0.992000
                1576700700,           2019-12-18 20:25:00,           2019-12-18 15:25:00,      3.400000,      4.152000,         11.782000,                    90.247913,      0.992000
                1576701300,           2019-12-18 20:35:00,           2019-12-18 15:35:00,      3.400000,      4.152000,         11.786000,                    90.278552,      0.992000
                1576701900,           2019-12-18 20:45:00,           2019-12-18 15:45:00,      3.400000,      4.173000,         11.782000,                    90.297646,      0.992000
                1576702500,           2019-12-18 20:55:00,           2019-12-18 15:55:00,      3.400000,      4.152000,         11.782000,                    90.247913,      0.991000
                1576703100,           2019-12-18 21:05:00,           2019-12-18 16:05:00,      3.400000,      4.122000,         11.808000,                    90.375878,      0.992000
                1576703700,           2019-12-18 21:15:00,           2019-12-18 16:15:00,      3.400000,      4.122000,         11.794000,                    90.268725,      0.991000
                1576704300,           2019-12-18 21:25:00,           2019-12-18 16:25:00,      3.400000,      4.132000,         11.825000,                    90.529755,      0.993000
                1576704900,           2019-12-18 21:35:00,           2019-12-18 16:35:00,      3.400000,      4.132000,         11.801000,                    90.346015,      0.992000
                1576705500,           2019-12-18 21:45:00,           2019-12-18 16:45:00,      3.400000,      4.122000,         11.799000,                    90.306994,      0.992000
                1576706100,           2019-12-18 21:55:00,           2019-12-18 16:55:00,      3.400000,      4.132000,         11.782000,                    90.200555,      0.991000
                1576706700,           2019-12-18 22:05:00,           2019-12-18 17:05:00,      3.400000,      4.091000,         11.799000,                    90.233503,      0.991000
                1576707300,           2019-12-18 22:15:00,           2019-12-18 17:15:00,      3.400000,      4.122000,         11.796000,                    90.284032,      0.992000
                1576707900,           2019-12-18 22:25:00,           2019-12-18 17:25:00,      3.400000,      4.102000,         11.787000,                    90.167781,      0.991000
                1576708500,           2019-12-18 22:35:00,           2019-12-18 17:35:00,      3.400000,      4.102000,         11.774000,                    90.068335,      0.991000
                1576709100,           2019-12-18 22:45:00,           2019-12-18 17:45:00,      3.400000,      4.081000,         11.776000,                    90.033953,      0.991000
                1576709700,           2019-12-18 22:55:00,           2019-12-18 17:55:00,      3.400000,      4.142000,         11.752000,                    89.994499,      0.992000
                1576710300,           2019-12-18 23:05:00,           2019-12-18 18:05:00,      3.400000,      4.081000,         11.796000,                    90.186864,      0.992000
                1576710900,           2019-12-18 23:15:00,           2019-12-18 18:15:00,      3.400000,      4.091000,         11.779000,                    90.080552,      0.991000
                1576711500,           2019-12-18 23:25:00,           2019-12-18 18:25:00,      3.400000,      4.071000,         11.790000,                    90.117308,      0.992000
                1576712100,           2019-12-18 23:35:00,           2019-12-18 18:35:00,      3.400000,      4.091000,         11.789000,                    90.157028,      0.991000
                1576712700,           2019-12-18 23:45:00,           2019-12-18 18:45:00,      3.400000,      4.061000,         11.807000,                    90.223533,      0.992000
                1576713300,           2019-12-18 23:55:00,           2019-12-18 18:55:00,      3.400000,      4.102000,         11.770000,                    90.037735,      0.991000
                1576713900,           2019-12-19 00:05:00,           2019-12-18 19:05:00,      3.400000,      4.071000,         11.779000,                    90.033229,      0.991000
                1576714500,           2019-12-19 00:15:00,           2019-12-18 19:15:00,      3.400000,      4.030000,         11.800000,                    90.096580,      0.992000
                1576715100,           2019-12-19 00:25:00,           2019-12-18 19:25:00,      3.400000,      4.061000,         11.798000,                    90.154759,      0.992000
                1576715700,           2019-12-19 00:35:00,           2019-12-18 19:35:00,      3.400000,      4.051000,         11.808000,                    90.207459,      0.992000
                1576716300,           2019-12-19 00:45:00,           2019-12-18 19:45:00,      3.400000,      4.000000,         11.806000,                    90.071280,      0.992000
                1576716900,           2019-12-19 00:55:00,           2019-12-18 19:55:00,      3.400000,      4.030000,         11.778000,                    89.928603,      0.991000
                1576717500,           2019-12-19 01:05:00,           2019-12-18 20:05:00,      3.400000,      4.020000,         11.776000,                    89.889687,      0.991000
                1576718100,           2019-12-19 01:15:00,           2019-12-18 20:15:00,      3.400000,      4.000000,         11.787000,                    89.926324,      0.991000
                1576718700,           2019-12-19 01:25:00,           2019-12-18 20:25:00,      3.400000,      3.990000,         11.775000,                    89.811134,      0.991000
                1576719300,           2019-12-19 01:35:00,           2019-12-18 20:35:00,      3.400000,      3.979000,         11.789000,                    89.891885,      0.991000
                1576719900,           2019-12-19 01:45:00,           2019-12-18 20:45:00,      3.400000,      4.000000,         11.748000,                    89.628782,      0.991000
                1576720500,           2019-12-19 01:55:00,           2019-12-18 20:55:00,      3.400000,      3.969000,         11.790000,                    89.875846,      0.992000
                1576721100,           2019-12-19 02:05:00,           2019-12-18 21:05:00,      3.400000,      3.990000,         11.779000,                    89.841643,      0.991000
                1576721700,           2019-12-19 02:15:00,           2019-12-18 21:15:00,      3.400000,      3.959000,         11.782000,                    89.791215,      0.991000
                1576722300,           2019-12-19 02:25:00,           2019-12-18 21:25:00,      3.400000,      3.939000,         11.779000,                    89.721076,      0.992000
                1576722900,           2019-12-19 02:35:00,           2019-12-18 21:35:00,      3.400000,      3.929000,         11.776000,                    89.674596,      0.991000
                1576723500,           2019-12-19 02:45:00,           2019-12-18 21:45:00,      3.400000,      3.929000,         11.797000,                    89.834512,      0.992000
                1576724100,           2019-12-19 02:55:00,           2019-12-18 21:55:00,      3.400000,      3.878000,         11.810000,                    89.812680,      0.992000
                1576724700,           2019-12-19 03:05:00,           2019-12-18 22:05:00,      3.400000,      3.918000,         11.773000,                    89.625768,      0.991000
                1576725300,           2019-12-19 03:15:00,           2019-12-18 22:15:00,      3.400000,      3.888000,         11.792000,                    89.699445,      0.991000
                1576725900,           2019-12-19 03:25:00,           2019-12-18 22:25:00,      3.400000,      3.908000,         11.761000,                    89.510819,      0.991000
                1576726500,           2019-12-19 03:35:00,           2019-12-18 22:35:00,      3.400000,      3.898000,         11.789000,                    89.700272,      0.992000
                1576727100,           2019-12-19 03:45:00,           2019-12-18 22:45:00,      3.390000,      3.857000,         11.764000,                    89.413314,      0.990000
                1576727700,           2019-12-19 03:55:00,           2019-12-18 22:55:00,      3.390000,      3.867000,         11.777000,                    89.535740,      0.992000
                1576728300,           2019-12-19 04:05:00,           2019-12-18 23:05:00,      3.400000,      3.857000,         11.792000,                    89.626131,      0.992000
                1576728900,           2019-12-19 04:15:00,           2019-12-18 23:15:00,      3.400000,      3.898000,         11.774000,                    89.586140,      0.992000
                1576729500,           2019-12-19 04:25:00,           2019-12-18 23:25:00,      3.400000,      3.837000,         11.753000,                    89.282574,      0.991000
                1576730100,           2019-12-19 04:35:00,           2019-12-18 23:35:00,      3.400000,      3.898000,         11.756000,                    89.449182,      0.991000
                1576730700,           2019-12-19 04:45:00,           2019-12-18 23:45:00,      3.400000,      3.847000,         11.744000,                    89.237752,      0.991000
                1576731300,           2019-12-19 04:55:00,           2019-12-18 23:55:00,      3.390000,      3.806000,         11.778000,                    89.399289,      0.992000
                1576731900,           2019-12-19 05:05:00,           2019-12-19 00:05:00,      3.390000,      3.826000,         11.769000,                    89.378163,      0.992000
                1576732500,           2019-12-19 05:15:00,           2019-12-19 00:15:00,      3.400000,      3.826000,         11.766000,                    89.355380,      0.992000
                1576733100,           2019-12-19 05:25:00,           2019-12-19 00:25:00,      3.400000,      3.786000,         11.763000,                    89.238278,      0.991000
                1576733700,           2019-12-19 05:35:00,           2019-12-19 00:35:00,      3.400000,      3.796000,         11.763000,                    89.261855,      0.992000
                1576734300,           2019-12-19 05:45:00,           2019-12-19 00:45:00,      3.400000,      3.765000,         11.759000,                    89.158445,      0.991000
                1576734900,           2019-12-19 05:55:00,           2019-12-19 00:55:00,      3.400000,      3.745000,         11.779000,                    89.262883,      0.992000
                1576735500,           2019-12-19 06:05:00,           2019-12-19 01:05:00,      3.400000,      3.755000,         11.772000,                    89.233423,      0.992000
                1576736100,           2019-12-19 06:15:00,           2019-12-19 01:15:00,      3.400000,      3.745000,         11.772000,                    89.209836,      0.992000
                1576736700,           2019-12-19 06:25:00,           2019-12-19 01:25:00,      3.400000,      3.755000,         11.760000,                    89.142462,      0.991000
                1576737300,           2019-12-19 06:35:00,           2019-12-19 01:35:00,      3.400000,      3.683000,         11.793000,                    89.222516,      0.992000
                1576737900,           2019-12-19 06:45:00,           2019-12-19 01:45:00,      3.400000,      3.694000,         11.757000,                    88.976050,      0.990000
                1576738500,           2019-12-19 06:55:00,           2019-12-19 01:55:00,      3.400000,      3.694000,         11.767000,                    89.051730,      0.991000
                1576739100,           2019-12-19 07:05:00,           2019-12-19 02:05:00,      3.400000,      3.694000,         11.766000,                    89.044162,      0.992000
                1576739700,           2019-12-19 07:15:00,           2019-12-19 02:15:00,      3.400000,      3.694000,         11.758000,                    88.983618,      0.991000
                1576740300,           2019-12-19 07:25:00,           2019-12-19 02:25:00,      3.400000,      3.683000,         11.784000,                    89.154424,      0.992000
                1576740900,           2019-12-19 07:35:00,           2019-12-19 02:35:00,      3.400000,      3.673000,         11.752000,                    88.888787,      0.992000
                1576741500,           2019-12-19 07:45:00,           2019-12-19 02:45:00,      3.400000,      3.673000,         11.754000,                    88.903915,      0.991000
                1576742100,           2019-12-19 07:55:00,           2019-12-19 02:55:00,      3.400000,      3.683000,         11.763000,                    88.995544,      0.991000
                1576742700,           2019-12-19 08:05:00,           2019-12-19 03:05:00,      3.400000,      3.663000,         11.761000,                    88.933310,      0.992000
                1576743300,           2019-12-19 08:15:00,           2019-12-19 03:15:00,      3.400000,      3.653000,         11.749000,                    88.819045,      0.991000
                1576743900,           2019-12-19 08:25:00,           2019-12-19 03:25:00,      3.400000,      3.611000,         11.779000,                    88.946802,      0.992000
                1576744500,           2019-12-19 08:35:00,           2019-12-19 03:35:00,      3.400000,      3.601000,         11.770000,                    88.855284,      0.992000
                1576745100,           2019-12-19 08:45:00,           2019-12-19 03:45:00,      3.400000,      3.591000,         11.773000,                    88.854371,      0.991000
                1576745700,           2019-12-19 08:55:00,           2019-12-19 03:55:00,      3.400000,      3.601000,         11.770000,                    88.855284,      0.992000
                1576746300,           2019-12-19 09:05:00,           2019-12-19 04:05:00,      3.390000,      3.622000,         11.729000,                    88.595062,      0.991000
                1576746900,           2019-12-19 09:15:00,           2019-12-19 04:15:00,      3.400000,      3.601000,         11.730000,                    88.553312,      0.990000
                1576747500,           2019-12-19 09:25:00,           2019-12-19 04:25:00,      3.390000,      3.570000,         11.747000,                    88.608778,      0.991000
                1576748100,           2019-12-19 09:35:00,           2019-12-19 04:35:00,      3.390000,      3.560000,         11.781000,                    88.841672,      0.992000
                1576748700,           2019-12-19 09:45:00,           2019-12-19 04:45:00,      3.400000,      3.570000,         11.758000,                    88.691752,      0.992000
                1576749300,           2019-12-19 09:55:00,           2019-12-19 04:55:00,      3.400000,      3.550000,         11.749000,                    88.576852,      0.991000
                1576749900,           2019-12-19 10:05:00,           2019-12-19 05:05:00,      3.400000,      3.519000,         11.780000,                    88.737517,      0.991000
                1576750500,           2019-12-19 10:15:00,           2019-12-19 05:15:00,      3.400000,      3.570000,         11.748000,                    88.616321,      0.992000
                1576751100,           2019-12-19 10:25:00,           2019-12-19 05:25:00,      3.390000,      3.550000,         11.758000,                    88.644704,      0.991000
                1576751700,           2019-12-19 10:35:00,           2019-12-19 05:35:00,      3.390000,      3.509000,         11.767000,                    88.616055,      0.991000
                1576752300,           2019-12-19 10:45:00,           2019-12-19 05:45:00,      3.390000,      3.550000,         11.739000,                    88.501461,      0.991000
                1576752900,           2019-12-19 10:55:00,           2019-12-19 05:55:00,      3.390000,      3.498000,         11.758000,                    88.522412,      0.991000
                1576753500,           2019-12-19 11:05:00,           2019-12-19 06:05:00,      3.390000,      3.498000,         11.750000,                    88.462182,      0.991000
                1576754100,           2019-12-19 11:15:00,           2019-12-19 06:15:00,      3.390000,      3.488000,         11.755000,                    88.476320,      0.991000
                1576754700,           2019-12-19 11:25:00,           2019-12-19 06:25:00,      3.390000,      3.478000,         11.777000,                    88.618359,      0.992000
                1576755300,           2019-12-19 11:35:00,           2019-12-19 06:35:00,      3.400000,      3.488000,         11.760000,                    88.513954,      0.991000
                1576755900,           2019-12-19 11:45:00,           2019-12-19 06:45:00,      3.390000,      3.488000,         11.752000,                    88.453740,      0.991000
                1576756500,           2019-12-19 11:55:00,           2019-12-19 06:55:00,      3.390000,      3.488000,         11.741000,                    88.370946,      0.991000
                1576757100,           2019-12-19 12:05:00,           2019-12-19 07:05:00,      3.390000,      3.457000,         11.761000,                    88.448587,      0.991000
